嚜燕ostDate,Stockcode,TotalPosts,AvgReadings,AvgComments,AvgNetComments,AvgThumbUps,AvgUserBarAge,AvgUserInfluIndex,AvgUserPosts,AvgUserComments,Indcd,,
2018/7/26,000651,2,14200,41,11,17,2.91,3.75,1472.5,365,C38,,
2018/7/28,000651,1,11416,23,11,10,1.07,3,495,306,C38,,
2018/7/29,000651,1,15128,40,28,5,1.08,3,497,308,C38,,
2018/8/1,000651,3,151766.33,95.67,50.67,24.67,4.5,3.17,1003.67,357.33,C38,,
2018/8/2,000651,4,21370,44.25,12.75,10.5,3.17,3.25,484.25,328.5,C38,,
2018/8/3,000651,1,3062,3,0,1,4.94,2.5,103,343,C38,,
2018/8/5,000651,1,95261,220,104,26,3.22,3,461,360,C38,,
2018/8/6,000651,1,7572,9,4,2,1.1,3,535,340,C38,,
2018/8/7,000651,1,9378,36,14,7,1.46,4,1097,391,C38,,
2018/8/9,000651,1,37640,40,5,13,5.21,3,269,399,C38,,
2018/8/10,000651,1,19925,22,14,10,2.94,3.5,3491,321,C38,,
2018/8/15,000651,1,132316,18,11,8,2.84,3,354,305,C38,,
2018/8/18,000651,1,25364,43,23,17,0.74,2.5,290,1076,C38,,
2018/8/19,000651,5,6587.2,11.8,3,2.6,3.89,2.6,591.4,292.4,C38,,
2018/8/20,000651,6,123406.33,52,21.67,18.33,3.05,3.38,775.25,349.5,C38,,
2018/8/21,000651,3,42807.67,44.67,18.67,7.67,1.18,2.75,249,2404.5,C38,,
2018/8/22,000651,4,291662.75,39.75,26,24.75,2.54,2.88,1485.75,354.25,C38,,
2018/8/23,000651,2,50864.5,26,19,15,4.79,4,1464,366.5,C38,,
2018/8/24,000651,6,66849.5,38.5,18.67,37,1.28,3.33,661.67,5922,C38,,
2018/8/25,000651,4,68089.75,51.75,31,34.5,3.16,2.67,645,318,C38,,
2018/8/28,000651,1,22383,30,18,15,1.2,3,381,4491,C38,,
2018/8/30,000651,5,47339,25.4,24.6,11.6,4.3,3.5,2606,274,C38,,
2018/8/31,000651,7,10507.86,21.57,7.43,4.86,2.56,2.92,2575.17,5254.67,C38,,
2018/9/1,000651,6,21709.33,24.33,11,4.33,3.05,2.67,2859,6343.33,C38,,
2018/9/2,000651,2,13018.5,24.5,15.5,11,4.15,3,224.5,368,C38,,
2018/9/3,000651,3,21590.33,34.33,24,14.67,3.43,3,1205,337,C38,,
2018/9/4,000651,4,24182.5,37.25,24.75,6.25,4.62,3,2477.5,246.25,C38,,
2018/9/5,000651,1,6428,15,8,0,1.18,3,554,324,C38,,
2018/9/6,000651,9,5257,7.89,0.44,4,2.94,2.67,4949.67,16674.89,C38,,
2018/9/7,000651,4,40344.25,57.75,19.75,16.5,3.56,2.75,1064,504.25,C38,,
2018/9/8,000651,1,13471,29,7,7,0.8,2.5,367,1131,C38,,
2018/9/9,000651,1,9700,4,3,5,3.07,3,906,337,C38,,
2018/9/10,000651,4,53153.75,79.5,39,13,3.21,3.13,1940,338.25,C38,,
2018/9/11,000651,2,25111.5,15.5,10,3,2.76,3.5,3158.5,357.5,C38,,
2018/9/13,000651,6,36660.83,34.67,26,17.5,4.34,3,721,238.25,C38,,
2018/9/14,000651,2,6704.5,13.5,7.5,1.5,5.36,3,611,354,C38,,
2018/9/16,000651,3,9460.33,5.33,1.67,8.67,1.42,2.83,391.33,335,C38,,
2018/9/17,000651,1,62924,8,7,26,8.13,4,1556,333,C38,,
2018/9/19,000651,5,26569.6,11.4,6.6,6,1.94,2.6,2752.6,276,C38,,
2018/9/20,000651,4,9413.5,13.25,11,3,4.09,3.5,949,357.5,C38,,
2018/9/21,000651,3,10057.67,29.67,12.67,4,0.8,3,359.67,360.33,C38,,
2018/9/22,000651,1,4767,3,1,0,3.24,3.5,186,304,C38,,
2018/9/23,000651,1,7800,14,14,8,4.59,3,1787,348,C38,,
2018/9/24,000651,1,7520,4,3,5,3.06,3.5,3525,385,C38,,
2018/9/26,000651,3,27900.33,35,16.33,17.33,4.93,3.33,752.33,339.67,C38,,
2018/9/27,000651,5,30798.4,41.8,24.4,18,3.68,3.17,890.67,1713.67,C38,,
2018/9/28,000651,5,24611.4,24.2,7.2,10.6,3.43,3.3,1756.4,353.4,C38,,
2018/9/29,000651,4,4184285.75,40.5,13.75,6,1.33,2.67,299.67,1972,C38,,
2018/9/30,000651,6,17546.83,10.33,5,11.67,4.63,3.33,999,1722.67,C38,,
2018/10/1,000651,5,13347.8,12.6,6.4,9.8,3.65,3.1,753.8,1169.4,C38,,
2018/10/3,000651,2,28932,12,5.5,9,6.77,3.5,1041.5,355.5,C38,,
2018/10/4,000651,3,6588.33,6.67,3.67,4,0.75,2.5,644.67,332,C38,,
2018/10/7,000651,2,10847.5,15.5,9,7,2.62,2.5,136,347.5,C38,,
2018/10/8,000651,3,86664.67,53.67,36.67,37.67,5.65,3.33,3638,132.67,C38,,
2018/10/9,000651,5,26863,24,6.6,5.6,3.76,3.25,1571.5,262.75,C38,,
2018/10/10,000651,12,16580.33,9.92,6.83,4.92,3.08,2.56,1376.11,237.44,C38,,
2018/10/11,000651,15,38649.93,24.93,19.4,2.87,3.28,2.88,1403.31,273.15,C38,,
2018/10/12,000651,12,12991,8.83,6.5,3.92,2.82,2.75,1351.58,285.92,C38,,
2018/10/13,000651,9,9932.67,12.56,4.78,2,4.45,2.94,1259.78,315.67,C38,,
2018/10/14,000651,13,13433,14.31,5.23,3.15,3.75,2.86,605.55,328.09,C38,,
2018/10/28,000651,17,10714.76,8.35,4.76,5.24,2.57,2.57,863.93,619.71,C38,,
2018/11/6,000651,59,4272.37,7.76,4.76,2.64,3.02,2.55,20213.64,248.62,C38,,
2018/11/24,000651,16,8951.44,6.44,3.5,5.88,3.02,2.5,810,244.87,C38,,
2018/11/25,000651,14,13640.86,12.36,9.14,4.64,4.57,2.7,1012.8,252.2,C38,,
2018/1/10,000651,3,8439.67,12.33,8.33,2.33,3.05,3,645,351,C38,,
2018/1/23,000651,1,3320,3,0,1,3.79,2.5,245,364,C38,,
2018/1/27,000651,1,426391,88,88,37,0.92,4.5,5029,3,C38,,
2018/1/29,000651,1,52659,91,33,46,0.94,4,1097,391,C38,,
2018/1/30,000651,1,15918,34,0,3,1.94,2.5,47,373,C38,,
2018/2/6,000651,1,22108,17,12,13,0.82,2.5,292,397,C38,,
2018/2/11,000651,1,9525,16,6,4,0.01,3,1276,397,C38,,
2018/2/13,000651,1,41010,44,32,27,5.05,4,3209,332,C38,,
2018/2/27,000651,1,7445,7,5,4,1.95,3,133,381,C38,,
2018/2/28,000651,2,57626,99,47.5,29.5,2.7,3.5,1922.5,327,C38,,
2018/3/3,000651,1,40125,46,15,19,2.91,3,60,370,C38,,
2018/3/5,000651,3,76616.67,175.33,5,9.67,2.15,4,2170,338,C38,,
2018/3/8,000651,1,59307,133,11,10,2.15,4,2168,326,C38,,
2018/3/15,000651,1,10121,17,0,12,2.53,3.5,3472,326,C38,,
2018/3/19,000651,1,45820,33,33,13,4.98,4.5,5304,0,C38,,
2018/3/22,000651,2,13167.5,15,4.5,2,4.85,3.5,554.5,326.5,C38,,
2018/3/25,000651,1,109747,249,33,12,2.2,4,2170,331,C38,,
2018/3/29,000651,1,1903,1,0,0,3.27,2.5,1996,345,C38,,
2018/3/31,000651,1,10303,9,7,3,2.85,3.5,988,386,C38,,
2018/4/6,000651,1,20196,71,1,2,4.27,3.5,674,307,C38,,
2018/4/11,000651,1,7561,8,7,0,2.88,3.5,963,337,C38,,
2018/4/13,000651,1,4496,9,8,1,2.89,3.5,1021,335,C38,,
2018/4/25,000651,1,162783,92,92,37,5.08,5,5664,0,C38,,
2018/4/26,000651,6,51849,66.33,33.33,25.5,4.59,3.75,1898.17,276.33,C38,,
2018/4/27,000651,3,3526.67,7.67,1.33,1,2.32,2.83,590,351.67,C38,,
2018/5/3,000651,2,3701.5,5,0,1,4.43,3.25,728,275,C38,,
2018/5/4,000651,2,6481,19.5,14.5,2.5,1.89,3.25,705.5,355,C38,,
2018/5/7,000651,2,104821,25,25,26.5,5.11,5,5664,0,C38,,
2018/5/9,000651,3,112036,47.67,46,7,5.15,3.83,2413,214,C38,,
2018/5/13,000651,1,101979,50,49,8,3.69,2.5,58,99,C38,,
2018/5/15,000651,2,9830.5,15.5,8.5,7,1.5,2.75,381,314,C38,,
2018/5/22,000651,2,21841.5,44.5,35.5,15.5,0.89,3,499,327,C38,,
2018/5/23,000651,1,13546,14,8,4,0.89,3,499,327,C38,,
2018/5/24,000651,1,10824,6,4,2,3.52,2.5,116,172,C38,,
2018/5/28,000651,1,16477,28,18,8,0.91,3,501,328,C38,,
2018/6/1,000651,1,9363,10,10,2,3.44,3.5,858,340,C38,,
2018/6/4,000651,1,15886,18,10,1,6.64,3,343,356,C38,,
2018/6/5,000651,1,2442,3,1,3,4.96,3.5,2497,378,C38,,
2018/6/6,000651,2,10587,17.5,15,2,2.07,3,377,338.5,C38,,
2018/1/7,000651,1,13917,36,0,1,0.55,2.5,117,316,C38,,
2018/1/5,000651,1,2088,1,1,1,4.38,3,204,308,C38,,
2018/11/17,000656,2,6632.5,2.5,2.5,4.5,6.97,3.25,119432.5,160.5,K70,,
2018/11/22,000656,10,2208.8,1,0.7,1.1,6.64,3.5,221209.8,63.4,K70,,
2018/11/23,000656,37,3122.03,3.89,2.11,1.08,4.17,2.62,60797.71,179.71,K70,,
2018/11/27,000656,18,1699.78,0.56,0.44,0.61,4.58,2.58,87106,145.08,K70,,
2018/11/29,000656,29,2303.59,1.14,1.1,2.21,4.91,2.53,68847.07,137,K70,,
2018/11/30,000656,15,2768.8,1.53,1.2,2,4.95,2.62,77823.77,127.77,K70,,
2018/12/1,000656,1,2615,0,0,2,12.46,4.5,226024,0,K70,,
2018/12/15,000656,2,2393.5,1.5,0.5,5,8.39,3.25,113042.5,171,K70,,
2018/12/18,000656,13,2117.69,1.46,1,1.15,4.18,2.5,19253.33,176.67,K70,,
2018/12/19,000656,18,4468.56,11.61,2.5,2.67,4.1,2.68,71118.14,1212.43,K70,,
2018/12/21,000656,13,2326.31,2.69,1.08,1.69,3.63,2.54,80202.92,143,K70,,
2018/12/22,000656,7,3334.71,9.86,4.14,3.29,5.58,2.63,60087.5,4073.5,K70,,
2018/12/23,000656,3,3372.67,4.33,3.67,3.67,4.99,2.5,232.33,352.33,K70,,
2018/12/24,000656,16,2738.44,3.63,1.63,1.63,3.91,2.75,82539.4,1959.6,K70,,
2018/12/26,000656,14,1200.07,0.21,0.14,1.07,4.2,2.75,83520.8,166,K70,,
2018/9/6,000656,1,3664,1,1,3,1.46,2.5,505,346,K70,,
2018/9/4,000656,1,2889,1,1,0,12.22,5,267490,0,K70,,
2018/11/6,000656,11,3729.73,1.18,0.91,1.64,4.82,2.6,123680.5,107.4,K70,,
2018/11/5,000656,22,5189.45,1.68,1.23,1.73,3.78,2.63,50408.32,223.11,K70,,
2018/11/4,000656,4,10552.75,3.75,3,3.25,4.63,2.63,255.25,341.75,K70,,
2018/11/3,000656,7,29997.29,11.14,9.29,5,4.22,2.71,41161.71,200.29,K70,,
2018/11/14,000656,17,3547.65,2.82,2.24,1.41,4.87,2.54,79109.23,129.69,K70,,
2018/10/28,000656,8,11429.25,13.75,11.63,2.88,4.3,2.75,537.67,255,K70,,
2018/10/26,000656,37,4343.19,2.32,1.68,1.27,4.87,2.63,51761.7,541.7,K70,,
2018/10/25,000656,20,7100.95,2.75,2.45,1.65,3.64,2.54,73165.23,170.69,K70,,
2018/10/24,000656,14,4371.71,3.36,1.21,0.86,4.48,2.63,102056.25,144.33,K70,,
2018/10/22,000656,12,2787.5,0.92,0.75,0.67,4.66,2.71,133842.86,145.43,K70,,
2018/10/19,000656,19,5314.37,2.16,1.74,1,4.84,2.75,24147.67,234.83,K70,,
2018/10/16,000656,17,3800.76,0.76,0.47,0.24,4.9,2.5,154847.67,119.67,K70,,
2018/10/15,000656,2,3100.5,0,0,0.5,3.22,3.25,1135,9.5,K70,,
2018/10/13,000656,2,19885,10,5,2.5,4.54,4.25,3916.5,149.5,K70,,
2018/9/28,000656,1,4912,0,0,2,2.96,3.5,5368,330,K70,,
2018/9/22,000656,1,11745,5,5,0,3.4,3,835,323,K70,,
2018/9/17,000656,1,6303,4,4,0,7.15,3,318,343,K70,,
2018/11/29,000657,9,1482.67,0.33,0.22,0.11,6.22,2.67,168415.83,113,C32,,
2018/12/10,000657,6,3608.17,0.33,0.33,0.17,5.64,2.83,134949.33,179,C32,,
2018/12/14,000657,11,2233,0.82,0.45,0.73,5.8,2.72,112117.22,132.44,C32,,
2018/12/16,000657,1,3827,3,2,1,3.96,3.5,3497,376,C32,,
2018/12/19,000657,4,4688.25,3.25,3.25,0.5,8.71,3.38,247911,5,C32,,
2018/12/20,000657,6,3149.33,0.5,0,0.17,6.99,3.3,198972.2,28.8,C32,,
2018/12/21,000657,6,2281.67,1,0.5,0.33,6.63,2.5,173302.5,92.67,C32,,
2018/12/27,000657,2,1371,0.5,0,0,9.16,3.25,379357.5,184,C32,,
2018/12/28,000657,9,927.56,0.22,0.22,0.11,5.63,2.69,120918,142.88,C32,,
2018/12/29,000657,1,1129,0,0,0,12.54,4.5,213779,0,C32,,
2018/7/23,000657,1,52035,7,7,3,4.67,3,1198,0,C32,,
2018/10/20,000657,2,2897.5,0.5,0,0,9.4,2.75,116198.5,119.5,C32,,
2018/9/22,000657,1,16022,9,5,0,1.43,3,371,309,C32,,
2018/11/3,000657,3,2298.33,0,0,0.33,5.31,2.83,95313.33,62.67,C32,,
2018/9/20,000657,1,3153,1,1,0,1.84,2.5,423,3,C32,,
2018/9/12,000657,1,5159,2,0,0,5.25,3,186,349,C32,,
2018/11/6,000657,13,1876.38,0.54,0.46,0.31,4.57,2.67,94219.67,147.75,C32,,
2018/9/21,000657,1,3876,1,1,0,12.27,5,884297,0,C32,,
2018/9/18,000657,1,2425,1,1,1,1.84,2.5,423,3,C32,,
2018/8/16,000657,2,35321,7.5,7.5,5.5,5.4,2.75,1303,204.5,C32,,
2018/11/5,000657,5,2110.2,0.6,0.6,0.8,6.31,2.6,190672.8,220.2,C32,,
2018/10/12,000657,3,3040.67,1.33,1.33,0.33,6.16,2.5,95935.33,124,C32,,
2018/11/2,000657,6,2674.33,0.83,0.67,0.83,4.02,2.67,48323.67,178,C32,,
2018/9/29,000657,1,4664,0,0,0,12.29,4.5,262282,0,C32,,
2018/10/26,000657,2,2186,0,0,0,9.34,2.5,133110.5,7.5,C32,,
2018/8/21,000657,2,2732.5,2,1.5,0.5,6.15,3,2937.5,353.5,C32,,
2018/10/28,000657,8,3377.13,0.13,0.13,1.25,2.6,2.5,656.5,176.5,C32,,
2018/9/5,000657,1,4732,3,2,0,1.34,2.5,409,307,C32,,
2018/4/8,000657,1,23189,31,2,0,5.79,3,444,360,C32,,
2018/12/30,000661,3,1175.33,0.67,0,1,4.79,3,639,357.5,C27,,
2018/12/29,000661,4,1944.75,1.5,1.5,0.5,5.59,3.5,71897.67,117.33,C27,,
2018/12/28,000661,20,1951.05,1.75,0.6,0.6,5.5,2.85,74557.15,193.38,C27,,
2018/12/26,000661,8,1902.88,1,0.5,0.63,3.89,2.83,946.33,225,C27,,
2018/12/25,000661,9,2171,1.33,0.44,0.22,4.16,2.89,93628.89,235,C27,,
2018/12/24,000661,14,1799.57,3.29,1.71,0.57,4.68,2.54,71509.08,219.17,C27,,
2018/12/23,000661,3,2171,1.33,0.67,0.33,3.58,2.75,784.5,333.5,C27,,
2018/12/21,000661,23,1989.35,1.43,0.96,0.22,4.1,2.83,58544.17,252.89,C27,,
2018/12/20,000661,19,1435,0.89,0.26,0.16,4.64,2.53,67043.4,230.67,C27,,
2018/12/31,000661,1,1075,0,0,0,1.62,2.5,519,0,C27,,
2018/10/14,000661,18,8316.56,5.39,3.28,1.67,3.56,2.53,1400.67,297.4,C27,,
2018/11/3,000661,5,5659.4,11.4,2,0.4,3.28,2.6,778.4,216.4,C27,,
2018/11/4,000661,4,3301.75,2,1.25,0.5,4.3,3.17,1970.33,395,C27,,
2018/11/5,000661,24,2086.08,1.33,1.04,0.71,3.82,2.59,53034.18,208.82,C27,,
2018/11/7,000661,16,1967.06,0.88,0.63,0.31,5.44,2.7,77754.13,144.47,C27,,
2018/11/10,000661,6,3730.33,2.67,1.33,0.5,3.95,2.67,43304.83,188.17,C27,,
2018/11/11,000661,5,3265.4,3.6,1.6,0.2,2.12,2.8,3845.4,231.8,C27,,
2018/12/5,000661,7,1373,0.14,0.14,0.14,4.03,2.6,1423.6,128.4,C27,,
2018/12/12,000661,26,1553.81,1.19,1,0.23,4.75,2.63,52163.5,198.4,C27,,
2018/12/13,000661,11,1808.55,0.45,0.27,0.27,5.02,2.5,100987.8,141.6,C27,,
2018/3/7,000661,5,28535.4,89.8,1.4,3.8,2.15,4,2170,364,C27,,
2018/3/25,000661,1,41093,164,0,1,2.2,4,2170,363,C27,,
2018/3/27,000661,1,35572,48,23,8,4.67,3.5,1515,319,C27,,
2018/5/19,000661,2,33706,18.5,16.5,5,3.3,3.5,4351,7333,C27,,
2018/5/30,000661,1,39381,82,4,9,1.61,4,11934,327,C27,,
2018/6/28,000661,1,5681,8,2,1,0.17,3.5,9298,299,C27,,
2018/7/1,000661,1,103604,123,16,19,1.88,3.5,646,378,C27,,
2018/7/5,000661,1,11355,20,18,2,3.77,2.5,107,166,C27,,
2018/7/9,000661,3,21568,21,16,1.33,2.77,3.17,1689.67,212.33,C27,,
2018/7/14,000661,1,2575,4,1,0,0.21,3.5,9298,299,C27,,
2018/7/20,000661,1,7241,8,6,2,3.58,3,857,339,C27,,
2018/7/23,000661,1,239882,218,218,40,5.32,3.5,3551,0,C27,,
2018/7/24,000661,4,15865.75,60,50.25,2,4.24,3.13,355.75,341.75,C27,,
2018/7/25,000661,2,1261.5,2,1,0.5,2.54,3.5,4795.5,349,C27,,
2018/7/27,000661,2,4411.5,4.5,4,1,3.02,3,449,159.5,C27,,
2018/7/29,000661,1,3988,2,1,0,0.25,3.5,9298,299,C27,,
2018/7/31,000661,1,2902,5,3,1,0.26,3.5,9298,299,C27,,
2018/8/16,000661,2,5354.5,12,8,3,3.39,3.5,5364.5,346.5,C27,,
2018/8/20,000661,1,107659,291,128,13,3.32,3,69,317,C27,,
2018/8/27,000661,2,17363,17,11.5,2.5,3.38,3.5,4316,8263,C27,,
2018/8/29,000661,2,3525.5,2.5,0,0,5.13,2.5,1090,2725,C27,,
2018/9/7,000661,1,6436,6,3,1,3.76,3.5,1856,309,C27,,
2018/9/13,000661,1,8219,8,0,2,1.96,2.5,1369,390,C27,,
2018/9/20,000661,1,51080,24,24,9,5.48,3.5,3394,0,C27,,
2018/9/26,000661,1,70112,7,7,1,5.5,3.5,3538,0,C27,,
2018/10/3,000661,1,8676,10,2,2,11.14,4,5229,325,C27,,
2018/10/9,000661,3,5835,7.33,2.33,1.33,6.01,3.17,1678.33,328,C27,,
2018/10/10,000661,2,51729,24,21.5,4,4.74,3.75,1920.5,185.5,C27,,
2018/10/13,000661,6,11620.5,19.83,7.33,2.33,2.28,2.5,1332.17,274.33,C27,,
2018/3/8,000665,1,138793,23,23,11,4.95,3.5,1696,0,R86,,
2018/3/13,000665,1,67811,39,39,14,4.96,3.5,1653,0,R86,,
2018/3/20,000665,1,7558,31,31,1,0.21,2.5,192,373,R86,,
2018/3/29,000665,1,5070,8,6,0,8.67,3,891,332,R86,,
2018/12/21,000665,8,2867.13,0.75,0.38,0.5,7.02,3.36,149221.43,166.29,R86,,
2018/12/19,000665,6,1538.67,0,0,0,8.05,2.67,164970.83,78,R86,,
2018/12/13,000665,8,1812.25,0.25,0.13,1.38,5,2.7,45907,146.6,R86,,
2018/12/12,000665,5,1381.6,0,0,0,7.12,3,203096,110.6,R86,,
2018/12/11,000665,12,1855.58,1.17,0.75,0.75,6.13,2.6,104875.8,158.1,R86,,
2018/12/5,000665,9,1364.22,0.78,0.56,0.89,3.93,2.5,88881.78,177,R86,,
2018/11/23,000665,6,1946.83,0.17,0.17,0,7.4,3.3,221597.6,53.2,R86,,
2018/11/21,000665,4,3618,6.25,2.25,1.5,6.5,2.5,201040.75,102.5,R86,,
2018/11/20,000665,6,1493.5,0,0,0,7.22,2.92,178304.83,86.83,R86,,
2018/11/19,000665,4,2183,0.25,0.25,0.25,4.77,2.5,203737,11.25,R86,,
2018/11/15,000665,6,1910.83,0.17,0,0.17,7.12,3,177599.5,61.67,R86,,
2018/11/14,000665,6,1710.5,0,0,0.17,9.55,3.8,214989,124.8,R86,,
2018/11/13,000665,9,2566,2,0.89,0.11,6.83,2.69,144299.25,119.38,R86,,
2018/11/6,000665,3,2812.33,1,0.33,0.33,3.72,2.83,721.67,127.33,R86,,
2018/11/7,000665,4,1553.5,0,0,0.25,7.65,3,219844,86.75,R86,,
2018/10/29,000665,4,2870.5,1.25,1,0,5.31,2.63,221517.5,16.75,R86,,
2018/11/2,000665,5,3003.6,0.2,0.2,0.2,6.72,3.4,229023.2,59,R86,,
2018/11/5,000665,3,2891,1.67,0.67,0,6.98,3.33,822.67,181,R86,,
2018/6/22,000665,1,17095,20,20,2,5.24,3.5,1693,0,R86,,
2018/7/3,000665,1,42146,178,0,3,8.93,3,892,318,R86,,
2018/7/15,000665,2,16816,70.5,2,5,1.47,3.25,820.5,7740.5,R86,,
2018/7/25,000665,1,5775,45,14,3,2.41,2.5,336,310,R86,,
2018/7/26,000665,1,47314,335,301,17,0.56,2.5,182,375,R86,,
2018/7/30,000665,1,13506,14,14,1,5.34,3.5,1693,0,R86,,
2018/7/31,000665,1,4055,6,6,0,0.98,3,1123,310,R86,,
2018/8/6,000665,1,9653,36,0,1,8.61,4,4831,339,R86,,
2018/8/9,000665,1,3162,8,7,0,11.13,4,8779,394,R86,,
2018/8/16,000665,1,4238,6,4,2,2.95,3.5,2466,329,R86,,
2018/8/17,000665,1,5636,12,11,0,11.15,4,8804,378,R86,,
2018/8/28,000665,1,8288,9,8,0,11.18,4,8848,312,R86,,
2018/8/29,000665,5,3697.2,7,6,0.2,6.81,3.2,3115.4,374.6,R86,,
2018/8/30,000665,6,2598.17,1.83,1.83,0,7.27,3,54231.2,202.2,R86,,
2018/8/31,000665,3,3522,5,2.33,1.67,4.6,2.83,1041,336.33,R86,,
2018/9/3,000665,1,5255,8,7,0,5.49,2.5,151,384,R86,,
2018/9/5,000665,3,3632,1.67,1.67,0.33,4.69,2.5,1297.33,117.33,R86,,
2018/9/6,000665,3,2848,1,1,0.33,8.29,3.5,394860.33,9.33,R86,,
2018/9/12,000665,1,5159,3,3,0,5.46,3.5,1687,0,R86,,
2018/9/18,000665,2,2211,0.5,0.5,1.5,2.72,2.75,479,342,R86,,
2018/9/20,000665,2,3072,1,1,0.5,8.57,4.75,423004.5,182.5,R86,,
2018/9/21,000665,2,3310,0.5,0.5,1,6.3,3.25,440379,173.5,R86,,
2018/10/7,000665,3,19564,7.67,7.67,1.33,5.53,3.5,1693,0,R86,,
2018/10/12,000665,2,2903,1,0,0,12.32,5,795335,0,R86,,
2018/10/19,000665,8,3511,1.38,1.25,0.75,5.34,2.83,156631.17,143.33,R86,,
2018/10/20,000665,2,2547,0,0,0,10.16,2.75,133751,0.5,R86,,
2018/10/22,000665,4,2534.5,0.25,0.25,0,7.71,2.88,196618.25,18.25,R86,,
2018/10/25,000665,6,1289.67,0,0,0.17,7.19,3.08,201613.67,66.33,R86,,
2018/10/26,000665,3,2602,0.33,0.33,0.33,5.2,2.83,88860,144,R86,,
2018/10/28,000665,2,4366,1.5,1.5,0.5,5.76,3.25,1829.5,374,R86,,
2018/12/30,000665,1,1246,0,0,1,3,2.5,1808,323,R86,,
2018/12/29,000665,2,1373.5,0,0,0,7.15,2.75,106890.5,183,R86,,
2018/12/28,000665,9,2246.33,2.89,0,0.56,4.68,2.93,137444.57,128.29,R86,,
2018/12/25,000665,11,1547.09,0.36,0.36,0.27,5.85,3.17,130099.17,197,R86,,
2018/12/24,000665,5,1909,0.6,0.2,0.4,7.13,2.9,164517.2,73.2,R86,,
2018/12/16,000666,2,1118,0.5,0,0.5,6.47,3.5,1397,359.5,C35,,
2018/12/22,000666,5,2554.8,2.2,1.8,1.6,4.94,2.5,48355.2,176.4,C35,,
2018/12/29,000666,2,2035,0,0,0,6.62,2.75,106901.5,2.5,C35,,
2018/12/30,000666,3,1681.33,1.33,0.33,0,4.54,3,1682.67,361.67,C35,,
2018/3/13,000666,1,18195,32,0,1,10.95,3.5,559,376,C35,,
2018/3/24,000666,1,33583,4,4,4,4.99,3.5,1277,0,C35,,
2018/3/23,000666,1,10848,8,6,0,2.27,2.5,794,367,C35,,
2018/8/29,000666,2,33410,10,10,1,5.42,3.5,1309,0,C35,,
2018/8/31,000666,1,8147,2,2,3,2.72,2.5,794,367,C35,,
2018/11/4,000666,1,18949,13,12,3,5.32,3,282,326,C35,,
2018/7/21,000666,1,6922,1,1,0,1.27,2.5,235,368,C35,,
2018/10/17,000666,6,7465.67,2,1.67,0.67,4.22,2.5,949.83,267.5,C35,,
2018/10/11,000666,1,38988,36,36,12,5.54,3.5,1319,0,C35,,
2018/10/9,000666,1,44552,14,14,13,5.54,3.5,1277,0,C35,,
2018/2/1,000666,2,5657.5,7.5,5,2,3.11,3,3144,325,C35,,
2018/2/6,000666,1,3184,7,7,1,3.13,3,3151,324,C35,,
2018/2/23,000666,2,4797,4,1.5,0,3.27,2.5,278,331,C35,,
2018/3/6,000666,2,4465,6.5,5.5,0.5,2.92,3,1841,333,C35,,
2018/3/12,000666,3,27288.67,26.67,16,2.67,2.99,2.75,295,350,C35,,
2018/1/30,000666,1,1953,1,1,0,3.11,3,3137,325,C35,,
2018/1/4,000666,1,4173,1,1,0,3.04,3,3137,325,C35,,
2018/1/29,000666,2,3755,5,1.5,3,3.1,3,3137,325,C35,,
2018/9/10,000669,1,9801,11,7,2,6.25,3.5,1188,331,D45,,
2018/9/12,000669,2,24838.5,26,22,7,4.41,3.25,1338,338.5,D45,,
2018/9/19,000669,1,6143,5,4,5,4.45,2.5,195,369,D45,,
2018/9/20,000669,1,4063,3,1,4,1.66,2.5,600,304,D45,,
2018/9/21,000669,1,59538,10,10,5,5.49,3.5,894,0,D45,,
2018/9/26,000669,2,56556.5,65,15,2,3.28,4,2194,331,D45,,
2018/10/11,000669,10,18793.8,20.1,12.2,2.6,3.57,2.67,1339.89,239.44,D45,,
2018/10/12,000669,11,11552.91,7.91,4.73,0.91,2.93,2.86,1684.64,284.55,D45,,
2018/10/13,000669,3,15001,5.33,3.67,0.33,4.03,2.67,741,415.33,D45,,
2018/10/20,000669,7,6084.29,2.14,1.71,1.57,4.91,2.64,46286.57,174.14,D45,,
2018/11/10,000669,25,5269.72,4.28,2.56,2.04,3.63,2.53,1320.44,265.44,D45,,
2018/12/22,000669,3,1713.33,0.33,0.33,1.33,4.81,2.83,79734,87.33,D45,,
2018/9/6,000669,1,2470,3,0,0,3.73,3.5,3747,352,D45,,
2018/9/7,000669,1,2316,3,0,0,3.73,3.5,3747,354,D45,,
2018/9/4,000669,1,6138,10,0,1,6.23,3.5,1191,327,D45,,
2018/4/1,000669,1,2966,3,1,2,6.28,3,146,343,D45,,
2018/8/31,000669,1,10162,23,9,3,4.49,2.5,1473,338,D45,,
2018/12/31,000671,1,1090,1,0,0,3.59,2.5,529,259,K70,,
2018/12/28,000671,8,1831.63,0.63,0,0.75,5.36,2.64,31671.57,153.14,K70,,
2018/12/29,000671,3,1019.33,0,0,0,6.37,2.67,71500.67,130.33,K70,,
2018/12/25,000671,5,1579,0.4,0.2,0.8,5.04,2.7,156020,90.6,K70,,
2018/12/18,000671,9,2011.44,0.33,0.33,0,6.04,2.5,148977.57,10.71,K70,,
