Stkcd,Accper,Indcd
000726,2019/12/31,C17
000727,2019/3/31,C39
000727,2019/6/30,C39
000727,2019/9/30,C39
000727,2019/12/31,C39
000728,2019/3/31,J67
000728,2019/6/30,J67
000728,2019/9/30,J67
000728,2019/12/31,J67
000729,2019/3/31,C15
000729,2019/6/30,C15
000729,2019/9/30,C15
000729,2019/12/31,C15
000731,2019/3/31,C26
000731,2019/6/30,C26
000731,2019/9/30,C26
000731,2019/12/31,C26
000732,2019/3/31,K70
000732,2019/6/30,K70
000732,2019/9/30,K70
000732,2019/12/31,K70
000733,2019/3/31,C39
000733,2019/6/30,C39
000733,2019/9/30,C39
000733,2019/12/31,C39
000735,2019/3/31,A03
000735,2019/6/30,A03
000735,2019/9/30,A03
000735,2019/12/31,A03
000736,2019/3/31,K70
000736,2019/6/30,K70
000736,2019/9/30,K70
000736,2019/12/31,K70
000737,2019/3/31,C26
000737,2019/6/30,C26
000737,2019/9/30,C26
000737,2019/12/31,C26
000738,2019/3/31,C37
000738,2019/6/30,C37
000738,2019/9/30,C37
000738,2019/12/31,C37
000739,2019/3/31,C27
000739,2019/6/30,C27
000739,2019/9/30,C27
000739,2019/12/31,C27
000750,2019/3/31,J67
000750,2019/6/30,J67
000750,2019/9/30,J67
000750,2019/12/31,J67
000751,2019/3/31,C32
000751,2019/6/30,C32
000751,2019/9/30,C32
000751,2019/12/31,C32
000752,2019/3/31,C15
000752,2019/6/30,C15
000752,2019/9/30,C15
000752,2019/12/31,C15
000753,2019/3/31,F52
000753,2019/6/30,F52
000753,2019/9/30,F52
000753,2019/12/31,F52
000755,2019/3/31,G54
000755,2019/6/30,G54
000755,2019/9/30,G54
000755,2019/12/31,G54
000756,2019/3/31,C27
000756,2019/6/30,C27
000756,2019/9/30,C27
000756,2019/12/31,C27
000757,2019/3/31,C34
000757,2019/6/30,C34
000757,2019/9/30,C34
000757,2019/12/31,F52
000758,2019/3/31,B09
000758,2019/6/30,B09
000758,2019/9/30,B09
000758,2019/12/31,B09
000759,2019/3/31,F52
000759,2019/6/30,F52
000759,2019/9/30,F52
000759,2019/12/31,F52
000760,2019/3/31,C36
000760,2019/6/30,C36
000760,2019/9/30,C36
000760,2019/12/31,C36
000761,2019/3/31,C31
000761,2019/6/30,C31
000761,2019/9/30,C31
000761,2019/12/31,C31
000762,2019/3/31,B08
000762,2019/6/30,B08
000762,2019/9/30,B08
000762,2019/12/31,B08
000766,2019/3/31,C27
000766,2019/6/30,C27
000766,2019/9/30,C27
000766,2019/12/31,C27
000767,2019/3/31,D44
000767,2019/6/30,D44
000767,2019/9/30,D44
000767,2019/12/31,D44
000768,2019/3/31,C37
000768,2019/6/30,C37
000768,2019/9/30,C37
000768,2019/12/31,C37
000776,2019/3/31,J67
000776,2019/6/30,J67
000776,2019/9/30,J67
000776,2019/12/31,J67
000777,2019/3/31,C34
000777,2019/6/30,C34
000777,2019/9/30,C34
000777,2019/12/31,C34
000778,2019/3/31,C33
000778,2019/6/30,C33
000778,2019/9/30,C33
000778,2019/12/31,C33
000779,2019/3/31,C17
000779,2019/6/30,M74
000779,2019/9/30,M74
000779,2019/12/31,M74
000780,2019/3/31,B06
000780,2019/6/30,B06
000780,2019/9/30,B06
000780,2019/12/31,B06
000782,2019/3/31,C28
000782,2019/6/30,C28
000782,2019/9/30,C28
000782,2019/12/31,C28
000783,2019/3/31,J67
000783,2019/6/30,J67
000783,2019/9/30,J67
000783,2019/12/31,J67
000785,2019/3/31,F52
000785,2019/6/30,F52
000785,2019/9/30,F52
000785,2019/12/31,F52
000786,2019/3/31,C30
000786,2019/6/30,C30
000786,2019/9/30,C30
000786,2019/12/31,C30
000788,2019/3/31,C27
000788,2019/6/30,C27
000788,2019/9/30,C27
000788,2019/12/31,C27
000789,2019/3/31,C30
000789,2019/6/30,C30
000789,2019/9/30,C30
000789,2019/12/31,C30
000790,2019/3/31,C27
000790,2019/6/30,C27
000790,2019/9/30,C27
000790,2019/12/31,C27
000791,2019/3/31,D44
000791,2019/6/30,D44
000791,2019/9/30,D44
000791,2019/12/31,D44
000792,2019/3/31,C26
000792,2019/6/30,C26
000792,2019/9/30,C26
000792,2019/12/31,C26
000793,2019/3/31,R85
000793,2019/6/30,R85
000793,2019/9/30,R85
000793,2019/12/31,R85
000795,2019/3/31,C30
000795,2019/6/30,C30
000795,2019/9/30,C30
000795,2019/12/31,C30
000796,2019/3/31,L72
000796,2019/6/30,L72
000796,2019/9/30,L72
000796,2019/12/31,L72
000797,2019/3/31,K70
000797,2019/6/30,K70
000797,2019/9/30,K70
000797,2019/12/31,K70
000798,2019/3/31,A04
000798,2019/6/30,A04
000798,2019/9/30,A04
000798,2019/12/31,A04
000799,2019/3/31,C15
000799,2019/6/30,C15
000799,2019/9/30,C15
000799,2019/12/31,C15
000800,2019/3/31,C36
000800,2019/6/30,C36
000800,2019/9/30,C36
000800,2019/12/31,C36
000801,2019/3/31,C39
000801,2019/6/30,C39
000801,2019/9/30,C39
000801,2019/12/31,C39
000802,2019/3/31,R86
000802,2019/6/30,R86
000802,2019/9/30,R86
000802,2019/12/31,R86
000803,2019/3/31,C38
000803,2019/6/30,C38
000803,2019/9/30,C38
000803,2019/12/31,C38
000806,2019/3/31,C38
000806,2019/6/30,C38
000806,2019/9/30,C38
000806,2019/12/31,C38
000807,2019/3/31,C32
000807,2019/6/30,C32
000807,2019/9/30,C32
000807,2019/12/31,C32
000809,2019/3/31,N78
000809,2019/6/30,N78
000809,2019/9/30,N78
000809,2019/12/31,N78
000810,2019/3/31,C39
000810,2019/6/30,C39
000810,2019/9/30,C39
000810,2019/12/31,C39
000811,2019/3/31,C34
000811,2019/6/30,C34
000811,2019/9/30,C34
000811,2019/12/31,C34
000812,2019/3/31,C23
000812,2019/6/30,C23
000812,2019/9/30,C23
000812,2019/12/31,C23
000813,2019/3/31,C27
000813,2019/6/30,C27
000813,2019/9/30,C27
000813,2019/12/31,C27
000815,2019/3/31,C22
000815,2019/6/30,C22
000815,2019/9/30,C22
000815,2019/12/31,C22
000816,2019/3/31,C34
000816,2019/6/30,C34
000816,2019/9/30,C34
000816,2019/12/31,C34
000818,2019/3/31,C26
000818,2019/6/30,C26
000818,2019/9/30,C26
000818,2019/12/31,C26
000819,2019/3/31,C25
000819,2019/6/30,C25
000819,2019/9/30,C25
000819,2019/12/31,C25
000820,2019/3/31,C42
000820,2019/6/30,C42
000820,2019/9/30,C42
000820,2019/12/31,C42
000821,2019/3/31,C35
000821,2019/6/30,C35
000821,2019/9/30,C35
000821,2019/12/31,C35
000822,2019/3/31,C26
000822,2019/6/30,C26
000822,2019/9/30,C26
000822,2019/12/31,C26
000823,2019/3/31,C39
000823,2019/6/30,C39
000823,2019/9/30,C39
000823,2019/12/31,C39
000825,2019/3/31,C31
000825,2019/6/30,C31
000825,2019/9/30,C31
000825,2019/12/31,C31
000826,2019/3/31,N77
000826,2019/6/30,N77
000826,2019/9/30,N77
000826,2019/12/31,N77
000828,2019/3/31,G54
000828,2019/6/30,G54
000828,2019/9/30,G54
000828,2019/12/31,G54
000829,2019/3/31,F51
000829,2019/6/30,F51
000829,2019/9/30,F51
000829,2019/12/31,F51
000830,2019/3/31,C26
000830,2019/6/30,C26
000830,2019/9/30,C26
000830,2019/12/31,C26
000831,2019/3/31,C32
000831,2019/6/30,C32
000831,2019/9/30,C32
000831,2019/12/31,C32
000833,2019/3/31,C22
000833,2019/6/30,C22
000833,2019/9/30,S90
000833,2019/12/31,S90
000835,2019/3/31,I64
000835,2019/6/30,I64
000835,2019/9/30,I64
000835,2019/12/31,I64
000836,2019/3/31,C38
000836,2019/6/30,C38
000836,2019/9/30,C38
000836,2019/12/31,C38
000837,2019/3/31,C34
000837,2019/6/30,C34
000837,2019/9/30,C34
000837,2019/12/31,C34
000838,2019/3/31,K70
000838,2019/6/30,K70
000838,2019/9/30,K70
000838,2019/12/31,K70
000839,2019/3/31,I63
000839,2019/6/30,I63
000839,2019/9/30,I63
000839,2019/12/31,I63
000848,2019/3/31,C15
000848,2019/6/30,C15
000848,2019/9/30,C15
000848,2019/12/31,C15
000850,2019/3/31,C17
000850,2019/6/30,C17
000850,2019/9/30,C17
000850,2019/12/31,C17
000851,2019/3/31,F52
000851,2019/6/30,F52
000851,2019/9/30,F52
000851,2019/12/31,F52
000852,2019/3/31,C35
000852,2019/6/30,C35
000852,2019/9/30,C35
000852,2019/12/31,C35
000856,2019/3/31,C35
000856,2019/6/30,C35
000856,2019/9/30,C35
000856,2019/12/31,C35
000858,2019/3/31,C15
000858,2019/6/30,C15
000858,2019/9/30,C15
000858,2019/12/31,C15
000859,2019/3/31,C29
000859,2019/6/30,C29
000859,2019/9/30,C29
000859,2019/12/31,C29
000860,2019/3/31,C15
000860,2019/6/30,C15
000860,2019/9/30,C15
000860,2019/12/31,C15
000861,2019/3/31,L72
000861,2019/6/30,L72
000861,2019/9/30,L72
000861,2019/12/31,L72
000862,2019/3/31,D44
000862,2019/6/30,D44
000862,2019/9/30,D44
000862,2019/12/31,D44
000863,2019/3/31,K70
000863,2019/6/30,K70
000863,2019/9/30,K70
000863,2019/12/31,K70
000868,2019/3/31,C36
000868,2019/6/30,C36
000868,2019/9/30,C36
000868,2019/12/31,C36
000869,2019/3/31,C15
000869,2019/6/30,C15
000869,2019/9/30,C15
000869,2019/12/31,C15
000875,2019/3/31,D44
000875,2019/6/30,D44
000875,2019/9/30,D44
000875,2019/12/31,D44
000876,2019/3/31,C13
000876,2019/6/30,C13
000876,2019/9/30,C13
000876,2019/12/31,C13
000877,2019/3/31,C30
000877,2019/6/30,C30
000877,2019/9/30,C30
000877,2019/12/31,C30
000878,2019/3/31,C32
000878,2019/6/30,C32
000878,2019/9/30,C32
000878,2019/12/31,C32
000880,2019/3/31,C34
000880,2019/6/30,C34
000880,2019/9/30,C34
000880,2019/12/31,C34
000881,2019/3/31,C26
000881,2019/6/30,C26
000881,2019/9/30,C26
000881,2019/12/31,C26
000882,2019/3/31,L72
000882,2019/6/30,L72
000882,2019/9/30,L72
000882,2019/12/31,L72
000883,2019/3/31,D44
000883,2019/6/30,D44
000883,2019/9/30,D44
000883,2019/12/31,D44
000885,2019/3/31,G54
000885,2019/6/30,G54
000885,2019/9/30,G54
000885,2019/12/31,G54
000886,2019/3/31,K70
000886,2019/6/30,K70
000886,2019/9/30,K70
000886,2019/12/31,K70
000887,2019/3/31,C29
000887,2019/6/30,C29
000887,2019/9/30,C29
000887,2019/12/31,C29
000888,2019/3/31,N78
000888,2019/6/30,N78
000888,2019/9/30,N78
000888,2019/12/31,N78
000889,2019/3/31,I65
000889,2019/6/30,I65
000889,2019/9/30,I65
000889,2019/12/31,I65
000890,2019/3/31,C33
000890,2019/6/30,C33
000890,2019/9/30,C33
000890,2019/12/31,C33
000892,2019/3/31,R86
000892,2019/6/30,R86
000892,2019/9/30,R86
000892,2019/12/31,R86
000893,2019/3/31,C13
000893,2019/6/30,C13
000893,2019/9/30,C13
000893,2019/12/31,C13
000895,2019/3/31,C13
000895,2019/6/30,C13
000895,2019/9/30,C13
000895,2019/12/31,C13
000897,2019/3/31,K70
000897,2019/6/30,K70
000897,2019/9/30,K70
000897,2019/12/31,K70
000898,2019/3/31,C31
000898,2019/6/30,C31
000898,2019/9/30,C31
000898,2019/12/31,C31
000899,2019/3/31,D44
000899,2019/6/30,D44
000899,2019/9/30,D44
000899,2019/12/31,D44
000900,2019/3/31,G54
000900,2019/6/30,G54
000900,2019/9/30,G54
000900,2019/12/31,G54
000901,2019/3/31,C37
000901,2019/6/30,C37
000901,2019/9/30,C37
000901,2019/12/31,C37
000902,2019/3/31,C26
000902,2019/6/30,C26
000902,2019/9/30,C26
000902,2019/12/31,C26
000903,2019/3/31,C34
000903,2019/6/30,C34
000903,2019/9/30,C34
000903,2019/12/31,C34
000905,2019/3/31,G55
000905,2019/6/30,G55
000905,2019/9/30,G55
000905,2019/12/31,G55
000906,2019/3/31,F51
000906,2019/6/30,F51
000906,2019/9/30,F51
000906,2019/12/31,F51
000908,2019/3/31,C27
000908,2019/6/30,C27
000908,2019/9/30,C27
000908,2019/12/31,C27
000909,2019/3/31,S90
000909,2019/6/30,S90
000909,2019/9/30,K70
000909,2019/12/31,K70
000910,2019/3/31,C20
000910,2019/6/30,C20
000910,2019/9/30,C20
000910,2019/12/31,C20
000911,2019/3/31,C13
000911,2019/6/30,C13
000911,2019/9/30,C13
000911,2019/12/31,C13
000912,2019/3/31,C26
000912,2019/6/30,C26
000912,2019/9/30,C26
000912,2019/12/31,C26
000913,2019/3/31,C37
000913,2019/6/30,C37
000913,2019/9/30,C37
000913,2019/12/31,C37
000915,2019/3/31,C27
000915,2019/6/30,C27
000915,2019/9/30,C27
000915,2019/12/31,C27
000917,2019/3/31,I63
000917,2019/6/30,I63
000917,2019/9/30,I63
000917,2019/12/31,I63
000918,2019/3/31,K70
000918,2019/6/30,K70
000918,2019/9/30,K70
000918,2019/12/31,K70
000919,2019/3/31,C27
000919,2019/6/30,C27
000919,2019/9/30,C27
000919,2019/12/31,C27
000920,2019/3/31,C26
000920,2019/6/30,C26
000920,2019/9/30,C26
000920,2019/12/31,C26
000921,2019/3/31,C38
000921,2019/6/30,C38
000921,2019/9/30,C38
000921,2019/12/31,C38
000922,2019/3/31,C38
000922,2019/6/30,C38
000922,2019/9/30,C38
000922,2019/12/31,C38
000923,2019/3/31,B08
000923,2019/6/30,B08
000923,2019/9/30,B08
000923,2019/12/31,B08
000925,2019/3/31,C35
000925,2019/6/30,C35
000925,2019/9/30,C35
000925,2019/12/31,C35
000926,2019/3/31,K70
000926,2019/6/30,K70
000926,2019/9/30,K70
000926,2019/12/31,K70
000927,2019/3/31,C36
000927,2019/6/30,C36
000927,2019/9/30,C36
000927,2019/12/31,C36
000928,2019/3/31,E48
000928,2019/6/30,E48
000928,2019/9/30,E48
000928,2019/12/31,E48
000929,2019/3/31,C15
000929,2019/6/30,C15
000929,2019/9/30,C15
000929,2019/12/31,C15
000930,2019/3/31,C26
000930,2019/6/30,C26
000930,2019/9/30,C26
000930,2019/12/31,C26
000931,2019/3/31,C27
000931,2019/6/30,C27
000931,2019/9/30,C27
000931,2019/12/31,C27
000932,2019/3/31,C31
000932,2019/6/30,C31
000932,2019/9/30,C31
000932,2019/12/31,C31
000933,2019/3/31,C32
000933,2019/6/30,C32
000933,2019/9/30,C32
000933,2019/12/31,C32
000935,2019/3/31,C30
000935,2019/6/30,C30
000935,2019/9/30,C30
000935,2019/12/31,C30
000936,2019/3/31,C28
000936,2019/6/30,C28
000936,2019/9/30,C28
000936,2019/12/31,C28
000937,2019/3/31,B06
000937,2019/6/30,B06
000937,2019/9/30,B06
000937,2019/12/31,B06
000938,2019/3/31,C39
000938,2019/6/30,C39
000938,2019/9/30,C39
000938,2019/12/31,C39
000939,2019/3/31,D44
000948,2019/3/31,I65
000948,2019/6/30,I65
000948,2019/9/30,I65
000948,2019/12/31,I65
000949,2019/3/31,C28
000949,2019/6/30,C28
000949,2019/9/30,C28
000949,2019/12/31,C28
000950,2019/3/31,F51
000950,2019/6/30,F51
000950,2019/9/30,F51
000950,2019/12/31,F51
000951,2019/3/31,C36
000951,2019/6/30,C36
000951,2019/9/30,C36
000951,2019/12/31,C36
000952,2019/3/31,C27
000952,2019/6/30,C27
000952,2019/9/30,C27
000952,2019/12/31,C27
000953,2019/3/31,C26
000953,2019/6/30,C26
000953,2019/9/30,C26
000953,2019/12/31,C26
000955,2019/3/31,C17
000955,2019/6/30,C17
000955,2019/9/30,C17
000955,2019/12/31,C17
000957,2019/3/31,C36
000957,2019/6/30,C36
000957,2019/9/30,C36
000957,2019/12/31,C36
000958,2019/3/31,D44
000958,2019/6/30,D44
000958,2019/9/30,D44
000958,2019/12/31,D44
000959,2019/3/31,C31
000959,2019/6/30,C31
000959,2019/9/30,C31
000959,2019/12/31,C31
000960,2019/3/31,C32
000960,2019/6/30,C32
000960,2019/9/30,C32
000960,2019/12/31,C32
000961,2019/3/31,K70
000961,2019/6/30,K70
000961,2019/9/30,K70
000961,2019/12/31,K70
000962,2019/3/31,C32
000962,2019/6/30,C32
000962,2019/9/30,C32
000962,2019/12/31,C32
000963,2019/3/31,F52
000963,2019/6/30,F52
000963,2019/9/30,F52
000963,2019/12/31,F52
000965,2019/3/31,K70
000965,2019/6/30,K70
000965,2019/9/30,K70
000965,2019/12/31,K70
000966,2019/3/31,D44
000966,2019/6/30,D44
000966,2019/9/30,D44
000966,2019/12/31,D44
000967,2019/3/31,C38
000967,2019/6/30,N77
000967,2019/9/30,N77
000967,2019/12/31,N77
000968,2019/3/31,B07
000968,2019/6/30,B07
000968,2019/9/30,B07
000968,2019/12/31,B07
000969,2019/3/31,C33
000969,2019/6/30,C33
000969,2019/9/30,C33
000969,2019/12/31,C33
000970,2019/3/31,C39
000970,2019/6/30,C39
000970,2019/9/30,C39
000970,2019/12/31,C39
000971,2019/3/31,I65
000971,2019/6/30,I65
000971,2019/9/30,I65
000971,2019/12/31,I65
000972,2019/3/31,C13
000972,2019/6/30,C13
000972,2019/9/30,C13
000972,2019/12/31,C13
000973,2019/3/31,C29
000973,2019/6/30,C29
000973,2019/9/30,C29
000973,2019/12/31,C29
000975,2019/3/31,B09
000975,2019/6/30,B09
000975,2019/9/30,B09
000975,2019/12/31,B09
000976,2019/3/31,C37
000976,2019/6/30,C37
000976,2019/9/30,C37
000976,2019/12/31,C37
000977,2019/3/31,C39
000977,2019/6/30,C39
000977,2019/9/30,C39
000977,2019/12/31,C39
000978,2019/3/31,N78
000978,2019/6/30,N78
000978,2019/9/30,N78
000978,2019/12/31,N78
000980,2019/3/31,C36
000980,2019/6/30,C36
000980,2019/9/30,C36
000980,2019/12/31,C36
000981,2019/3/31,C36
000981,2019/6/30,C36
000981,2019/9/30,C36
000981,2019/12/31,C36
000982,2019/3/31,C17
000982,2019/6/30,C17
000982,2019/9/30,C17
000982,2019/12/31,C17
000983,2019/3/31,B06
000983,2019/6/30,B06
000983,2019/9/30,B06
000983,2019/12/31,B06
000985,2019/3/31,C26
000985,2019/6/30,C26
000985,2019/9/30,C26
000985,2019/12/31,C26
000987,2019/3/31,J67
000987,2019/6/30,J67
000987,2019/9/30,J67
000987,2019/12/31,J67
000988,2019/3/31,C39
000988,2019/6/30,C39
000988,2019/9/30,C39
000988,2019/12/31,C39
000989,2019/3/31,C27
000989,2019/6/30,C27
000989,2019/9/30,C27
000989,2019/12/31,C27
000990,2019/3/31,C26
000990,2019/6/30,C26
000990,2019/9/30,C26
000990,2019/12/31,C26
000993,2019/3/31,D44
000993,2019/6/30,D44
000993,2019/9/30,D44
000993,2019/12/31,D44
000995,2019/3/31,C15
000996,2019/3/31,F51
000996,2019/6/30,F51
000996,2019/9/30,F51
000996,2019/12/31,F51
000997,2019/3/31,I65
000997,2019/6/30,I65
000997,2019/9/30,I65
000997,2019/12/31,I65
000998,2019/3/31,A01
000998,2019/6/30,A01
000998,2019/9/30,A01
000998,2019/12/31,A01
000999,2019/3/31,C27
000999,2019/6/30,C27
000999,2019/9/30,C27
000999,2019/12/31,C27
001696,2019/3/31,C37
001696,2019/6/30,C37
001696,2019/9/30,C37
001696,2019/12/31,C37
001872,2019/3/31,G55
001872,2019/6/30,G55
001872,2019/9/30,G55
001872,2019/12/31,G55
001896,2019/3/31,D44
001896,2019/6/30,D44
001896,2019/9/30,D44
001896,2019/12/31,D44
001914,2019/12/31,K70
001965,2019/3/31,G54
001965,2019/6/30,G54
001965,2019/9/30,G54
001965,2019/12/31,G54
001979,2019/3/31,K70
001979,2019/6/30,K70
001979,2019/9/30,K70
001979,2019/12/31,K70
002001,2019/3/31,C27
002001,2019/6/30,C27
002001,2019/9/30,C27
002001,2019/12/31,C27
002002,2019/3/31,C26
002002,2019/6/30,C26
002002,2019/9/30,C26
002002,2019/12/31,C26
002003,2019/3/31,C18
002003,2019/6/30,C18
002003,2019/9/30,C18
002003,2019/12/31,C18
002004,2019/3/31,C26
002004,2019/6/30,C26
002004,2019/9/30,C26
002004,2019/12/31,C26
002005,2019/3/31,C38
002005,2019/6/30,C38
002005,2019/9/30,C38
002005,2019/12/31,C38
002006,2019/3/31,C35
002006,2019/6/30,C35
002006,2019/9/30,C35
002006,2019/12/31,C35
002007,2019/3/31,C27
002007,2019/6/30,C27
002007,2019/9/30,C27
002007,2019/12/31,C27
002008,2019/3/31,C35
002008,2019/6/30,C35
002008,2019/9/30,C35
002008,2019/12/31,C35
002009,2019/3/31,C34
002009,2019/6/30,C34
002009,2019/9/30,C34
002009,2019/12/31,C34
002010,2019/3/31,L72
002010,2019/6/30,L72
002010,2019/9/30,L72
002010,2019/12/31,L72
002011,2019/3/31,C34
002011,2019/6/30,C34
002011,2019/9/30,C34
002011,2019/12/31,C34
002012,2019/3/31,C22
002012,2019/6/30,C22
002012,2019/9/30,C22
002012,2019/12/31,C22
002013,2019/3/31,C37
002013,2019/6/30,C37
002013,2019/9/30,C37
002013,2019/12/31,C37
002014,2019/3/31,C29
002014,2019/6/30,C29
002014,2019/9/30,C29
002014,2019/12/31,C29
002015,2019/3/31,C17
002015,2019/6/30,C17
002015,2019/9/30,D44
002015,2019/12/31,D44
002016,2019/3/31,K70
002016,2019/6/30,K70
002016,2019/9/30,K70
002016,2019/12/31,K70
002017,2019/3/31,C39
002017,2019/6/30,C39
002017,2019/9/30,C39
002017,2019/12/31,C39
002018,2019/3/31,F51
002018,2019/6/30,F51
002018,2019/9/30,F51
002019,2019/3/31,C27
002019,2019/6/30,C27
002019,2019/9/30,C27
002019,2019/12/31,C27
002020,2019/3/31,C27
002020,2019/6/30,C27
002020,2019/9/30,C27
002020,2019/12/31,C27
002021,2019/3/31,C35
002021,2019/6/30,C35
002021,2019/9/30,C35
002021,2019/12/31,C35
002022,2019/3/31,C27
002022,2019/6/30,C27
002022,2019/9/30,C27
002022,2019/12/31,C27
002023,2019/3/31,C37
002023,2019/6/30,C37
002023,2019/9/30,C37
002023,2019/12/31,C37
002024,2019/3/31,F52
002024,2019/6/30,F52
002024,2019/9/30,F52
002024,2019/12/31,F52
002025,2019/3/31,C39
002025,2019/6/30,C39
002025,2019/9/30,C39
002025,2019/12/31,C39
002026,2019/3/31,C33
002026,2019/6/30,C33
002026,2019/9/30,C33
002026,2019/12/31,C33
002027,2019/3/31,L72
002027,2019/6/30,L72
002027,2019/9/30,L72
002027,2019/12/31,L72
002028,2019/3/31,C38
002028,2019/6/30,C38
002028,2019/9/30,C38
002028,2019/12/31,C38
002029,2019/3/31,C18
002029,2019/6/30,C18
002029,2019/9/30,C18
002029,2019/12/31,C18
002030,2019/3/31,C27
002030,2019/6/30,C27
002030,2019/9/30,C27
002030,2019/12/31,C27
002031,2019/3/31,C35
002031,2019/6/30,C35
002031,2019/9/30,C35
002031,2019/12/31,C35
002032,2019/3/31,C33
002032,2019/6/30,C33
002032,2019/9/30,C33
002032,2019/12/31,C33
002033,2019/3/31,N78
002033,2019/6/30,N78
002033,2019/9/30,N78
002033,2019/12/31,N78
002034,2019/3/31,N77
002034,2019/6/30,N77
002034,2019/9/30,N77
002034,2019/12/31,N77
002035,2019/3/31,C38
002035,2019/6/30,C38
002035,2019/9/30,C38
002035,2019/12/31,C38
002036,2019/3/31,C39
002036,2019/6/30,C39
002036,2019/9/30,C39
002036,2019/12/31,C39
002037,2019/3/31,C26
002037,2019/6/30,C26
002037,2019/9/30,C26
002037,2019/12/31,C26
002038,2019/3/31,C27
002038,2019/6/30,C27
002038,2019/9/30,C27
002038,2019/12/31,C27
002039,2019/3/31,D44
002039,2019/6/30,D44
002039,2019/9/30,D44
002039,2019/12/31,D44
002040,2019/3/31,G55
002040,2019/6/30,G55
002040,2019/9/30,G55
002040,2019/12/31,G55
002041,2019/3/31,A01
002041,2019/6/30,A01
002041,2019/9/30,A01
002041,2019/12/31,A01
002042,2019/3/31,C17
002042,2019/6/30,C17
002042,2019/9/30,C17
002042,2019/12/31,C17
002043,2019/3/31,C20
002043,2019/6/30,C20
002043,2019/9/30,C20
002043,2019/12/31,C20
002044,2019/3/31,Q83
002044,2019/6/30,Q83
002044,2019/9/30,Q83
002044,2019/12/31,Q83
002045,2019/3/31,C39
002045,2019/6/30,C39
002045,2019/9/30,C39
002045,2019/12/31,C39
002046,2019/3/31,C34
002046,2019/6/30,C34
002046,2019/9/30,C34
002046,2019/12/31,C34
002047,2019/3/31,E50
002047,2019/6/30,E50
002047,2019/9/30,E50
002047,2019/12/31,E50
002048,2019/3/31,C36
002048,2019/6/30,C36
002048,2019/9/30,C36
002048,2019/12/31,C36
002049,2019/3/31,C39
002049,2019/6/30,C39
002049,2019/9/30,C39
002049,2019/12/31,C39
002050,2019/3/31,C34
002050,2019/6/30,C34
002050,2019/9/30,C34
002050,2019/12/31,C34
002051,2019/3/31,E48
002051,2019/6/30,E48
002051,2019/9/30,E48
002051,2019/12/31,E48
002052,2019/3/31,C39
002052,2019/6/30,C39
002052,2019/9/30,C39
002052,2019/12/31,C39
002053,2019/3/31,C14
002053,2019/6/30,C14
002053,2019/9/30,C14
002053,2019/12/31,C14
002054,2019/3/31,C26
002054,2019/6/30,C26
002054,2019/9/30,C26
002054,2019/12/31,C26
002055,2019/3/31,C39
002055,2019/6/30,C39
002055,2019/9/30,C39
002055,2019/12/31,C39
002056,2019/3/31,C38
002056,2019/6/30,C38
002056,2019/9/30,C38
002056,2019/12/31,C38
002057,2019/3/31,C26
002057,2019/6/30,C26
002057,2019/9/30,C26
002057,2019/12/31,C26
002058,2019/3/31,C40
002058,2019/6/30,C40
002058,2019/9/30,C40
002058,2019/12/31,C40
002059,2019/3/31,N78
002059,2019/6/30,N78
002059,2019/9/30,N78
002059,2019/12/31,N78
002060,2019/3/31,E48
002060,2019/6/30,E48
002060,2019/9/30,E48
002060,2019/12/31,E48
002061,2019/3/31,E48
002061,2019/6/30,E48
002061,2019/9/30,E48
002061,2019/12/31,E48
002062,2019/3/31,E48
002062,2019/6/30,E48
002062,2019/9/30,E48
002062,2019/12/31,E48
002063,2019/3/31,I65
002063,2019/6/30,I65
002063,2019/9/30,I65
002063,2019/12/31,I65
002064,2019/3/31,C28
002064,2019/6/30,C28
002064,2019/9/30,C28
002064,2019/12/31,C28
002065,2019/3/31,I65
002065,2019/6/30,I65
002065,2019/9/30,I65
002065,2019/12/31,I65
002066,2019/3/31,C30
002066,2019/6/30,C30
002066,2019/9/30,C30
002066,2019/12/31,C30
002067,2019/3/31,C22
002067,2019/6/30,C22
002067,2019/9/30,C22
002067,2019/12/31,C22
002068,2019/3/31,C26
002068,2019/6/30,C26
002068,2019/9/30,C26
002068,2019/12/31,C26
002069,2019/3/31,A04
002069,2019/6/30,A04
002069,2019/9/30,A04
002069,2019/12/31,A04
002071,2019/3/31,R86
002071,2019/6/30,R86
002071,2019/9/30,R86
002071,2019/12/31,R86
002072,2019/3/31,I64
002072,2019/6/30,I64
002072,2019/9/30,I64
002072,2019/12/31,I64
002073,2019/3/31,C35
