嚜燕ostDate,Stkcd,TotalPosts,AvgReadings,AvgComments,AvgNetComments,AvgThumbUps,AvgUserBarAge,AvgUserInfluIndex,AvgUserPosts,AvgUserComments,Indcd,,
2017-11-09,600570,1,1289,1,0,1,5.35,2.5,232,173,I65,,
2017-11-10,600570,1,22086,25,11,12,4.55,2.5,138,380,I65,,
2017-11-05,600570,1,4559,2,1,0,1.45,2.5,305,307,I65,,
2017-05-20,600570,2,8377.5,2.5,1,1,0.09,2.5,613,391,I65,,
2017-12-10,600570,2,21160,22,13.5,7,0.53,3,773,316,I65,,
2017-05-17,600570,1,5963,4,1,3,0.08,2.5,603,361,I65,,
2017-10-04,600570,1,42536,48,14,14,4.45,2.5,138,380,I65,,
2017-04-25,600570,1,19406,25,15,15,0.02,2.5,613,391,I65,,
2017-06-20,600571,1,58480,34,34,11,4.23,3.5,1490,0,I65,,
2017-06-16,600571,1,52568,33,33,6,4.22,3.5,1490,0,I65,,
2017-04-19,600571,1,55042,39,35,4,4.06,3.5,1490,0,I65,,
2017-06-23,600571,1,43239,33,33,8,4.24,3.5,1490,0,I65,,
2017-07-14,600571,1,39434,5,5,3,4.3,3.5,1521,0,I65,,
2017-10-10,600571,1,3688,3,1,0,2.53,2.5,182,210,I65,,
2017-10-11,600571,1,35703,11,11,2,4.54,3.5,1490,0,I65,,
2017-10-19,600571,1,45605,28,28,3,4.56,3.5,1490,0,I65,,
2017-09-25,600571,1,23119,8,8,1,4.5,3.5,1490,0,I65,,
2017-12-27,600572,1,8862,6,2,2,7.73,2.5,375,351,C27,,
2017-12-29,600575,1,59215,19,19,14,4.76,3.5,837,0,G55,,
2017-11-16,600576,1,9607,17,6,3,5.49,3,612,352,R87,,
2017-02-17,600576,1,3785,6,2,3,2.5,3,1172,333,R87,,
2017-11-15,600576,1,370307,373,373,42,4.64,4,2061,0,R87,,
2017-12-18,600576,1,60395,119,0,13,3.75,3.5,32,198,R87,,
2017-12-07,600576,1,1170,1,0,1,3.34,3.5,1097,383,R87,,
2017-02-03,600576,1,85276,149,57,48,1.98,4.5,2793,354,R87,,
2017-01-13,600576,1,21269,8,0,1,3.8,4,2045,0,R87,,
2017-04-14,600578,1,2375,2,0,1,0.11,3,131,335,D44,,
2017-02-24,600581,1,89122,108,45,34,2.06,3.5,503,326,C31,,
2017-05-03,600581,1,24522,41,6,23,0.86,3.5,1338,347,C31,,
2017-07-17,600583,1,256012,398,337,100,0.91,2.5,88,365,B11,,
2017-05-01,600583,1,34339,95,23,26,0.85,3.5,1338,347,B11,,
2017-12-14,600584,1,427656,1210,0,42,3.34,4,99,304,C39,,
2017-11-06,600584,1,2364816,6491,0,101,0.42,2.5,235,351,C39,,
2017-11-17,600584,2,10936.5,5.5,1,2,3.76,2.5,231,382,C39,,
2017-11-20,600584,1,10773,4,0,0,3.76,2.5,231,382,C39,,
2017-10-11,600584,1,9483,8,2,1,3.65,3,231,350,C39,,
2017-09-02,600584,1,18850,9,2,1,3.55,3,240,394,C39,,
2017-08-28,600584,1,12909,6,2,9,3.53,2.5,231,382,C39,,
2017-08-18,600584,4,11883.75,4.75,2,1.5,3.26,3.5,169.5,349,C39,,
2017-09-07,600584,1,15704,4,0,0,3.56,3,240,394,C39,,
2017-09-13,600584,1,29025,25,0,2,3.58,2.5,231,382,C39,,
2017-12-25,600584,1,15206,9,5,0,3.86,3,240,390,C39,,
2017-12-19,600584,1,12518,8,5,2,3.84,2.5,231,382,C39,,
2017-07-10,600584,2,8627,3.5,0.5,2,3.4,3,240,394,C39,,
2017-07-11,600584,2,7187,4,2.5,2.5,3.4,3,240,394,C39,,
2017-07-31,600584,1,13687,34,7,12,3.16,3.5,396,385,C39,,
2017-08-03,600584,1,13235,2,0,3,3.47,3,240,394,C39,,
2017-07-25,600584,1,14436,2,0,0,3.44,3,240,394,C39,,
2017-06-08,600584,1,39714,24,16,3,3.31,3,240,394,C39,,
2017-06-06,600584,1,17416,5,3,2,3.31,3,240,393,C39,,
2017-06-05,600584,1,12262,2,0,2,3.3,3,240,393,C39,,
2017-06-20,600584,1,24061,5,3,3,3.35,3,238,356,C39,,
2017-06-23,600584,1,12939,2,0,2,3.35,3,240,394,C39,,
2017-06-26,600584,1,15490,8,4,3,3.36,3,240,394,C39,,
2017-06-27,600584,1,9672,3,2,1,3.36,3,240,394,C39,,
2017-08-13,600584,1,13327,6,2,1,3.49,3,240,394,C39,,
2017-08-14,600584,1,13612,8,1,2,3.5,3,240,394,C39,,
2017-08-17,600584,1,11945,3,1,0,3.5,3,240,394,C39,,
2017-08-08,600584,1,8938,3,0,0,3.48,3,240,394,C39,,
2017-08-10,600584,1,7249,1,0,0,3.48,3,240,394,C39,,
2017-08-11,600584,1,11266,7,5,1,3.49,3,240,394,C39,,
2017-02-20,600584,1,5775,11,4,1,0.01,2.5,95,373,C39,,
2017-02-24,600584,3,22419.67,26.33,21.33,8,2.53,4,100,398,C39,,
2017-03-09,600584,1,1100013,280,81,41,3.06,3,232,309,C39,,
2017-12-20,600585,1,2210,4,0,1,2.48,3,179,355,C30,,
2017-12-25,600585,1,248796,80,0,19,6.91,4.5,505,312,C30,,
2017-11-30,600585,1,2687,1,1,2,6.93,2.5,241,362,C30,,
2017-12-17,600585,1,16600,19,15,3,6.89,4.5,648,348,C30,,
2017-11-15,600585,1,22433,50,37,6,6.8,4.5,555,359,C30,,
2017-05-06,600588,1,37638,110,35,24,0.87,3.5,1338,347,I65,,
2017-04-28,600594,1,28509,3,3,1,4.09,3,745,0,C27,,
2017-09-07,600594,1,132672,109,49,34,3.17,3,630,344,C27,,
2017-10-17,600594,1,2246,2,1,0,2.7,2.5,428,350,C27,,
2017-04-06,600595,1,20972,12,12,5,4.03,3.5,3672,0,C32,,
2017-04-20,600595,1,5660,22,5,7,1.8,3,573,336,C32,,
2017-12-28,600595,1,46246,120,60,14,4.75,3,531,349,C32,,
2017-02-13,600596,1,155869,114,43,12,1.42,3,36,339,C26,,
2017-12-19,600596,1,384968,420,274,42,0.7,2.5,134,376,C26,,
2017-11-09,600596,1,111752,78,20,25,7.18,4,400,372,C26,,
2017-08-31,600597,1,2592,1,1,0,1.14,2.5,198,352,C14,,
2017-11-23,600597,4,4284,8,5,2.25,2.36,2.5,1578,332,C14,,
2017-12-27,600598,1,3081,6,6,0,5.99,2.5,499,377,A01,,
2017-12-23,600598,1,3994,9,7,1,5.98,2.5,456,381,A01,,
2017-12-25,600598,1,2521,4,4,1,5.99,2.5,453,356,A01,,
2017-10-31,600598,1,89886,9,9,6,4.6,3.5,2332,0,A01,,
2017-12-20,600600,1,4783,4,1,0,3.82,2.5,647,365,C15,,
2017-12-19,600602,1,14414,16,14,8,2.71,3.5,242,356,I65,,
2017-04-26,600602,1,8202,11,8,9,1.72,3,255,337,I65,,
2017-04-21,600603,1,54659,16,16,4,4.07,3,1073,0,S90,,
2017-02-15,600603,1,6222,7,2,1,1.79,4,602,357,S90,,
2017-03-31,600603,1,231643,458,297,42,3.23,3.5,872,373,S90,,
2017-08-16,600604,1,5038,10,2,3,1.84,4,602,354,K70,,
2017-08-15,600604,1,187341,63,55,5,5.97,4.5,3287,336,K70,,
2017-11-03,600606,1,129623,163,38,30,2.94,3,215,389,K70,,
2017-11-06,600606,1,7064,8,3,0,0.25,3,1156,391,K70,,
2017-05-07,600606,1,40283,178,74,21,0.87,3.5,1338,347,K70,,
2017-10-23,600606,1,2132,3,0,0,0.21,3,1156,391,K70,,
2017-10-13,600606,1,54388,78,7,5,0.18,3,1247,348,K70,,
2017-10-19,600606,1,64235,12,9,5,4.76,4,4064,366,K70,,
2017-11-04,600606,1,35428,37,27,4,8.44,3.5,371,371,K70,,
2017-11-09,600606,1,10127,18,2,2,0.25,3,1156,391,K70,,
2017-04-29,600606,1,60788,52,32,17,1.5,4,431,323,K70,,
2017-09-04,600606,1,246716,563,386,107,2.19,3.5,115,397,K70,,
2017-03-09,600606,1,33319,41,29,31,1.63,3,278,294,K70,,
2017-12-20,600606,2,221231.5,311.5,86,48.5,3.44,3.25,704.5,162,K70,,
2017-12-23,600611,1,41249,100,90,19,0.32,2.5,92,337,G54,,
2017-04-29,600612,1,76740,194,194,32,3.28,2.5,500,292,C41,,
2017-04-29,600614,1,28909,4,4,1,4.09,4,3598,0,C42,,
2017-12-14,600617,1,7177,4,4,12,4.72,3,2235,0,D45,,
2017-12-15,600617,1,21357,8,8,15,4.72,3,2234,0,D45,,
2017-12-19,600617,1,26188,3,3,25,4.73,3,2235,0,D45,,
2017-12-29,600617,1,5992,1,1,3,2.47,2.5,376,364,D45,,
2017-08-30,600622,1,48206,7,3,3,4.31,3.5,364,327,K70,,
2017-08-21,600622,1,34998,3,2,0,4.29,3.5,371,347,K70,,
2017-06-28,600623,1,26480,36,24,9,1.01,3.5,1338,347,C26,,
2017-06-27,600629,1,37196,11,11,1,4.25,3,896,0,M74,,
2017-12-15,600634,1,43540,34,34,4,4.72,3.5,1151,0,I64,,
2017-09-18,600634,1,9874,16,12,3,0.38,3,788,304,I64,,
2017-08-30,600634,1,110026,34,34,7,4.43,3.5,1107,0,I64,,
2017-04-28,600635,2,58424,32,32,0,4.09,3.5,1170,0,D45,,
2017-07-19,600637,1,273872,464,245,63,3.47,3,237,384,I63,,
2017-01-01,600637,1,690600,1326,848,96,2.59,4,126,333,I63,,
2017-12-27,600637,1,24654,10,10,5,4.75,4,3101,0,I63,,
2017-10-17,600637,1,14483,54,54,1,2.24,2.5,305,333,I63,,
2017-06-28,600637,1,6782,24,24,2,1.01,3.5,1338,347,I63,,
2017-09-13,600640,1,14950,18,0,9,1.12,3.5,19840,370,L72,,
2017-08-28,600640,1,7871,16,3,6,2.13,2.5,836,337,L72,,
2017-08-24,600640,1,1987,2,2,1,2.12,2.5,836,337,L72,,
2017-09-07,600641,1,4137,5,2,0,2.24,2.5,295,397,K70,,
2017-05-13,600642,1,124355,289,133,56,2.44,4,5344,361,D45,,
2017-04-06,600644,1,1828,4,2,0,2.82,4,1105,358,D44,,
2017-05-23,600648,1,25318,35,20,13,5.76,3.5,824,375,F51,,
2017-04-20,600648,1,1964,1,1,0,3.88,3,1725,346,F51,,
2017-10-26,600648,1,2775,4,3,2,0.28,2.5,697,318,F51,,
2017-03-21,600648,1,5947,7,5,5,8.53,4,2506,395,F51,,
2017-02-21,600648,1,3016,2,1,0,3.72,3,1725,346,F51,,
2017-02-22,600648,1,3265,4,3,0,3.72,3,1725,346,F51,,
2017-05-10,600649,1,36382,62,23,7,0.88,3.5,1338,347,K70,,
2017-10-27,600651,1,7074,12,12,0,1.24,2.5,3892,327,C38,,
2017-11-01,600651,1,5600,14,5,2,2.67,4,749,385,C38,,
2017-08-20,600658,1,15706,16,16,4,2.17,3,6,348,K70,,
2017-04-27,600660,1,60025,93,45,19,2.94,3.5,104,366,C30,,
2017-06-10,600660,1,32853,22,6,6,1.12,2.5,499,333,C30,,
2017-04-13,600660,1,37281,52,36,25,6.21,4.5,555,359,C30,,
2017-03-28,600660,1,27466,36,26,11,3.54,4,306,389,C30,,
2017-05-01,600660,1,22737,36,7,20,0.85,3.5,1338,347,C30,,
2017-05-06,600663,1,41965,94,54,22,0.87,3.5,1338,347,K70,,
2017-11-28,600664,1,42318,140,140,9,2.41,2.5,212,270,C27,,
2017-03-07,600664,1,151852,89,0,17,3.95,3.5,823,0,C27,,
2017-04-23,600664,1,12568,11,3,13,9.16,4,207,332,C27,,
2017-08-07,600664,1,2817,2,1,1,5.5,3,343,391,C27,,
2017-06-12,600667,1,2554,3,3,2,3.41,3,130,336,C39,,
2017-05-22,600675,2,17109.5,7.5,7.5,6,4.16,3.5,2155,0,K70,,
2017-12-19,600675,1,27176,5,5,11,4.73,3.5,2109,0,K70,,
2017-09-14,600681,1,21323,20,0,5,0.91,4,11940,328,D45,,
2017-09-27,600681,1,20639,18,0,3,0.94,4,11940,328,D45,,
2017-08-28,600683,2,77057.5,14,14,2,4.42,3,1100,0,K70,,
2017-01-11,600683,1,30714,5,4,0,3.79,3,1100,0,K70,,
2017-05-18,600685,1,78776,49,10,15,0.9,3.5,1338,347,C37,,
2017-03-13,600687,1,6469,13,12,5,7.35,3.5,4465,374,C41,,
2017-04-18,600687,1,5922,7,5,1,0.84,2.5,361,394,C41,,
2017-12-08,600688,1,3446,2,1,0,4.49,4,8767,354,C25,,
2017-11-04,600688,1,6035,7,3,3,4.4,4,8767,354,C25,,
2017-08-16,600688,1,64854,83,30,15,7.86,3,59,370,C25,,
2017-07-03,600690,1,21451,91,54,19,1.03,3.5,1338,347,C38,,
2017-01-19,600691,1,8507,16,6,3,2.08,3.5,652,325,C26,,
2017-12-13,600691,1,4104,1,1,1,2.16,3,253,395,C26,,
2017-10-25,600694,1,6095,7,3,7,7.98,2.5,229,327,F52,,
2017-10-26,600694,1,59299,92,92,28,4.58,3.5,753,0,F52,,
2017-10-27,600694,1,19975,12,12,7,4.59,3.5,753,0,F52,,
2017-10-30,600694,1,36424,17,17,7,4.59,3.5,754,0,F52,,
2017-12-25,600694,3,47286,50.67,11.67,12,8.15,2.5,229,318,F52,,
2017-11-20,600699,1,50711,111,0,15,1.1,2.5,679,320,C36,,
2017-10-27,600701,2,167520,27,27,18,4.59,3.5,352,0,I65,,
2017-09-26,600701,1,17186,24,4,3,0.82,3,644,300,I65,,
2017-04-17,600701,1,41188,14,15,5,4.06,3.5,380,0,I65,,
2017-08-02,600701,1,98948,8,8,11,4.35,3.5,396,0,I65,,
2017-08-22,600701,1,99560,11,11,5,4.41,3.5,380,0,I65,,
2017-12-28,600702,1,32768,12,0,14,2.21,4,603,354,C15,,
2017-12-05,600703,1,14008,7,0,2,2.3,2.5,158,307,C39,,
2017-07-03,600703,1,18753,71,46,15,1.03,3.5,1338,347,C39,,
2017-04-05,600706,1,22699,5,5,6,4.02,3,1214,0,N78,,
2017-04-20,600706,1,11205,4,5,0,4.07,3,1214,0,N78,,
2017-05-02,600706,1,23604,2,2,4,4.1,3,1214,0,N78,,
2017-07-03,600706,1,53049,17,17,7,4.27,3,1214,0,N78,,
2017-07-31,600706,1,34631,27,28,14,4.35,3,1214,0,N78,,
2017-08-25,600706,1,18190,8,8,1,4.41,3,1214,0,N78,,
2017-11-01,600708,1,13919,13,9,2,3.39,3,760,320,K70,,
2017-05-13,600708,2,13087.5,66.5,37.5,4,4.13,5,25336,374,K70,,
2017-11-07,600710,1,3280,2,1,0,0.82,3,860,346,F51,,
2017-08-13,600711,1,69354,85,0,33,2.45,4,879,318,B09,,
2017-09-22,600711,1,54170,6,6,7,4.49,4,3460,0,B09,,
2017-06-09,600711,1,5319,5,3,5,5.65,3,106,372,B09,,
2017-12-05,600713,1,2599,1,1,0,2.95,3,547,351,F52,,
2017-12-07,600713,1,71585,11,11,26,4.7,3,1173,0,F52,,
2017-11-13,600713,1,4634,4,0,1,4.62,2.5,648,316,F52,,
2017-09-03,600713,2,4166,2,2,1,3.96,3.5,660,371,F52,,
2017-09-14,600715,1,22621,13,6,4,0.91,4,11940,328,R86,,
2017-07-28,600716,1,10815,9,9,5,1.76,3,121,345,K70,,
2017-11-30,600717,1,24806,25,17,11,2.81,3,416,334,G55,,
2017-05-09,600717,1,37000,92,35,33,0.88,3.5,1338,347,G55,,
2017-10-08,600718,1,13070,12,6,2,3.18,3,221,323,I65,,
2017-12-28,600718,1,39319,40,39,17,5.94,3.5,3183,328,I65,,
2017-05-01,600718,1,52287,164,76,32,0.85,3.5,1338,347,I65,,
2017-09-29,600718,1,24460,29,24,7,3.15,3,221,323,I65,,
2017-09-28,600718,1,74095,140,131,30,3.87,3,236,392,I65,,
2017-09-27,600718,1,39715,13,13,4,4.5,3.5,638,0,I65,,
2017-09-26,600718,1,30986,146,147,65,0.34,4,178,198,I65,,
2017-08-14,600718,1,42556,35,29,12,3.02,3,221,323,I65,,
2017-03-17,600721,1,10026,6,3,2,4.76,3.5,1219,321,M73,,
2017-11-30,600728,1,41377,24,24,12,4.68,3.5,1442,0,I65,,
2017-12-26,600728,1,27823,10,10,3,4.75,3.5,1462,0,I65,,
2017-10-20,600728,1,28818,15,15,3,4.57,3.5,1462,0,I65,,
2017-10-25,600728,1,25479,11,11,14,4.58,3.5,1462,0,I65,,
2017-09-01,600730,1,3743,5,5,4,4.18,2.5,249,322,K70,,
2017-02-28,600730,1,68893,12,10,12,3.93,3,748,0,K70,,
2017-07-24,600735,1,11891,20,9,6,0.69,2.5,350,372,C19,,
2017-05-18,600735,1,35238,4,4,7,4.14,3.5,1530,0,C19,,
2017-05-25,600735,1,44792,18,18,4,4.16,3.5,1521,0,C19,,
2017-08-08,600737,2,28887.5,49.5,13,7,0.32,4,298,384,C13,,
2017-12-18,600738,1,9031,15,2,0,4.46,2.5,453,350,F52,,
2017-11-21,600739,1,93797,195,59,24,0.7,2.5,116,378,F51,,
2017-09-26,600739,2,8032.5,12.5,9,3,3.81,2.5,146,375,F51,,
2017-09-25,600739,1,3797,3,3,3,3.1,3.5,607,309,F51,,
2017-08-30,600739,1,10990,7,6,6,3.73,2.5,146,375,F51,,
2017-07-28,600739,3,14856.33,24,15,18.33,6.71,3.25,642.5,309.5,F51,,
2017-07-20,600739,1,41857,53,19,31,2.92,3.5,601,302,F51,,
2017-08-24,600740,1,2901,3,3,0,1.19,4,3958,335,C25,,
2017-12-07,600741,1,48602,56,43,14,2.6,3.5,439,349,C36,,
2017-06-08,600741,1,9460,16,2,3,0.14,3,1104,319,C36,,
2017-12-08,600742,1,32656,53,46,10,2.61,3.5,439,349,C36,,
2017-12-13,600743,1,10680,46,0,2,4.11,4.5,872,339,K70,,
2017-08-31,600743,1,293858,294,294,11,4.43,3.5,2947,0,K70,,
2017-09-21,600745,1,51406,23,0,8,0.93,4,11940,328,C39,,
2017-12-22,600746,1,154315,420,38,7,2.03,2.5,253,335,C26,,
2017-12-13,600746,1,132841,402,27,13,2,2.5,253,335,C26,,
2017-11-11,600746,1,144334,470,23,14,1.92,2.5,254,363,C26,,
2017-07-13,600751,1,11888,4,0,1,4.3,4,3507,0,F51,,
2017-11-21,600751,1,29902,43,16,10,1.39,2.5,26,362,F51,,
2017-08-06,600751,1,46624,9,8,18,1.93,3.5,2252,303,F51,,
2017-09-01,600751,1,3184,2,0,3,3.59,2.5,103,396,F51,,
2017-12-13,600751,1,10455,31,28,0,2.28,3.5,2240,380,F51,,
2017-12-20,600751,1,31559,62,43,17,4.73,3,531,349,F51,,
2017-11-16,600751,1,8337,15,7,6,2.78,4.5,3210,394,F51,,
2017-09-17,600751,1,18988,17,0,37,0.65,3.5,1648,348,F51,,
2017-12-31,600755,1,170682,182,67,17,2.83,3,33,318,F51,,
2017-12-08,600755,1,54844,192,103,9,1.55,2.5,20,309,F51,,
2017-12-06,600755,1,477364,1217,870,40,1.55,2.5,20,309,F51,,
2017-09-13,600755,1,424866,828,387,47,3.44,4,122,380,F51,,
2017-09-06,600755,1,996,1,1,1,2.78,2.5,1156,398,F51,,
2017-11-03,600757,1,7611,24,5,3,3.93,3,858,310,R85,,
2017-11-07,600757,1,6301,10,3,1,3.94,3,856,333,R85,,
2017-09-12,600757,1,5709,9,4,1,3.79,3,858,319,R85,,
2017-11-02,600757,2,47510,154,41,12,3.32,3,636,363,R85,,
2017-10-30,600757,1,4327,15,6,4,3.92,3,858,319,R85,,
2017-10-11,600757,1,4067,9,1,0,3.87,3,858,319,R85,,
2017-01-13,600757,1,1655,1,0,0,3.13,3,858,319,R85,,
2017-05-30,600757,2,15885.5,45,17,9,3.57,4.5,871,304,R85,,
2017-06-01,600757,1,2495,8,5,2,3.51,3,858,319,R85,,
2017-06-07,600757,1,9784,18,17,3,1.9,3.5,218,377,R85,,
2017-06-08,600757,1,10296,22,0,3,7.84,3.5,459,339,R85,,
2017-06-22,600757,1,11062,28,28,5,7.88,3.5,459,339,R85,,
2017-12-15,600759,1,869,1,1,0,4.72,4,3697,0,B07,,
2017-11-18,600759,1,10963,12,7,3,4.42,3.5,891,312,B07,,
2017-11-01,600759,1,105978,26,26,22,4.6,4,3723,0,B07,,
2017-08-01,600760,1,7282,11,11,11,0.25,3,1305,329,C36,,
2017-12-26,600760,1,48494,39,33,7,6.92,4.5,555,359,C36,,
2017-08-07,600760,1,2243,5,5,1,0.4,2.5,801,310,C36,,
2017-10-23,600760,1,69923,140,140,19,2.63,3,2315,355,C36,,
2017-08-05,600760,1,41923,99,11,22,0.42,3,128,369,C36,,
2017-10-25,600760,1,45218,120,113,22,6.75,4.5,555,359,C36,,
2017-11-17,600760,1,54721,76,73,23,8.59,4.5,1739,385,C36,,
2017-02-14,600760,1,272786,681,527,60,3.95,4,46,352,C36,,
2017-05-08,600773,1,4451,6,6,2,0.01,3,1891,27,K70,,
2017-03-27,600773,1,1718,1,1,0,0,3,3455,60,K70,,
2017-09-20,600773,1,16325,41,16,9,8.6,4,206,304,K70,,
2017-10-31,600778,1,2946,3,1,1,2.49,3,78,355,F52,,
2017-09-06,600778,1,45887,52,52,9,4.45,3,942,0,F52,,
2017-11-20,600779,1,20367,156,58,5,3.92,4,908,360,C15,,
2017-12-30,600780,1,4300,4,2,0,1.18,2.5,750,373,D44,,
2017-12-31,600780,1,3831,2,1,0,1.18,2.5,750,373,D44,,
2017-12-29,600780,1,4346,3,2,0,1.18,2.5,777,360,D44,,
2017-12-28,600780,1,4320,6,3,0,1.18,2.5,777,360,D44,,
2017-12-22,600780,1,3119,4,3,0,1.16,2.5,777,360,D44,,
2017-12-24,600780,1,2812,3,1,0,1.16,2.5,777,360,D44,,
2017-12-25,600780,2,8239.5,3.5,2,0.5,1.17,2.5,777,373,D44,,
2017-12-18,600780,1,3854,6,4,0,1.15,2.5,750,373,D44,,
2017-12-19,600780,1,4409,10,7,2,1.15,2.5,716,307,D44,,
2017-12-20,600780,1,3848,5,4,0,1.15,2.5,750,373,D44,,
2017-12-16,600780,1,3006,2,2,0,1.14,2.5,750,373,D44,,
2017-12-14,600780,1,3517,3,2,0,1.14,2.5,777,360,D44,,
2017-03-09,600782,1,27441,17,17,3,3.95,3.5,1266,0,C31,,
2017-12-30,600783,1,9606,1,1,0,4.76,3.5,2477,0,S90,,
2017-12-29,600783,1,8503,2,2,3,4.76,3.5,2477,0,S90,,
2017-12-28,600783,1,7832,1,1,0,4.76,3.5,2477,0,S90,,
2017-12-27,600783,1,7739,1,1,0,4.76,3.5,2477,0,S90,,
2017-12-26,600783,1,8258,1,1,1,4.75,3.5,2477,0,S90,,
2017-12-20,600783,1,9920,3,3,1,4.74,3.5,2477,0,S90,,
2017-03-17,600783,1,5459,15,0,2,0.18,3,569,314,S90,,
2017-07-23,600783,1,3690,6,1,1,11.36,4,248,346,S90,,
2017-01-10,600784,1,55060,8,8,3,3.79,3.5,954,0,S90,,
2017-02-27,600784,1,33984,24,22,3,3.93,3.5,955,0,S90,,
2017-10-17,600785,1,21281,222,222,9,0.38,2.5,24,48,F52,,
2017-09-20,600787,1,244634,275,20,45,4.34,3,1466,321,G59,,
2017-07-17,600795,1,12328,12,0,4,3.82,2.5,457,328,D44,,
2017-06-08,600795,1,918513,1536,0,274,0,2.5,24,346,D44,,
2017-03-31,600797,1,8655,2,0,6,0.43,2.5,196,377,I65,,
2017-04-08,600797,1,6595,2,2,5,4.71,3.5,880,305,I65,,
2017-10-27,600797,1,50657,19,19,6,4.59,4,3168,0,I65,,
2017-10-13,600797,1,8478,20,3,3,7.35,4,1607,372,I65,,
2017-05-04,600797,1,127430,31,31,16,4.1,4,3154,0,I65,,
2017-12-08,600803,1,9960,8,5,5,9.76,3,574,319,C26,,
2017-12-07,600804,2,77973,12,12,7,4.7,4,3453,0,I64,,
2017-04-14,600804,1,34855,11,10,2,4.05,4,3522,0,I64,,
2017-11-17,600805,1,10131,14,7,1,0.97,3,804,389,S90,,
2017-02-28,600808,1,312992,211,149,45,3.87,4,417,309,C31,,
2017-07-28,600809,1,2098,1,0,2,4.19,3,649,236,C15,,
2017-05-03,600821,2,32294,33,9,12,5.32,3,931,324,F52,,
2017-12-21,600823,1,6308,56,1,2,4.13,4.5,951,319,K70,,
2017-03-17,600823,1,27591,100,59,8,2.86,3,444,342,K70,,
2017-05-18,600823,1,44917,204,153,27,1.72,2.5,59,370,K70,,
2017-03-23,600826,1,105266,27,0,10,3.99,2.5,655,0,F51,,
2017-08-21,600826,1,5633,5,5,2,2.57,3,1914,372,F51,,
2017-06-30,600826,1,5638,7,7,14,4.11,3,236,312,F51,,
2017-07-14,600826,1,7812,11,11,10,4.15,3,227,303,F51,,
2017-12-15,600827,1,13213,47,11,2,2.5,4,5066,321,F52,,
2017-04-22,600827,1,1633,1,1,1,1.79,2.5,1228,316,F52,,
2017-03-23,600827,1,3853,4,2,0,0.52,2.5,606,376,F52,,
2017-04-27,600827,1,6548,20,8,10,1.86,4,5066,322,F52,,
2017-01-13,600827,1,27082,30,2,3,1.44,3.5,893,353,F52,,
2017-11-16,600828,1,28621,66,4,4,0.7,3,128,369,F52,,
2017-10-19,600828,1,33079,29,29,8,4.56,3.5,2347,0,F52,,
2017-10-29,600828,1,28699,8,8,26,4.59,3.5,2354,0,F52,,
2017-12-25,600839,1,149023,86,42,14,2.99,3.5,210,320,C39,,
2017-11-28,600839,1,29639,20,0,7,1.87,3.5,282,377,C39,,
2017-05-15,600839,1,22098,84,71,23,3.93,3.5,952,308,C39,,
2017-04-01,600839,1,21711,33,21,6,2.26,3.5,210,320,C39,,
2017-01-05,600839,1,127586,54,47,17,3.78,4,2893,0,C39,,
2017-09-11,600848,1,68849,7,7,23,0.9,4,11940,328,K70,,
2017-10-26,600848,1,58812,191,112,14,4.58,3,531,349,K70,,
2017-09-06,600848,1,108376,12,12,13,4.45,3,1132,0,K70,,
2017-06-27,600848,1,78802,30,30,11,4.25,3,1132,0,K70,,
2017-11-29,600850,1,10803,11,7,1,3.24,4,7283,374,I65,,
2017-12-03,600850,1,47410,72,70,12,8.86,3.5,293,364,I65,,
2017-11-24,600850,2,7769.5,6.5,3,0.5,3.23,4,6290,361,I65,,
2017-11-23,600850,1,10971,13,4,0,3.23,4,8630,378,I65,,
2017-04-19,600853,1,9570,15,6,8,9.15,4,206,322,E48,,
2017-05-07,600853,1,1730,1,1,0,0.03,2.5,529,387,E48,,
2017-09-13,600858,1,59093,33,33,2,4.47,3,971,0,F52,,
2017-09-14,600858,1,11436,42,33,11,8.3,3.5,347,379,F52,,
2017-12-27,600859,1,3428,7,0,0,4.76,5,26717,361,F52,,
2017-12-14,600859,1,22142,67,10,7,2.58,3,161,352,F52,,
2017-12-09,600859,4,2270.5,5.5,0,0.25,4.71,5,24339,353,F52,,
2017-12-06,600859,1,20491,56,9,9,2.55,3,161,386,F52,,
2017-12-05,600859,1,1768,4,2,0,4.7,5,24339,353,F52,,
2017-12-04,600859,2,1724,5,0,0,4.69,5,24339,353,F52,,
2017-12-01,600859,1,1416,1,0,0,4.68,5,24339,353,F52,,
2017-11-17,600859,1,4299,10,4,0,4.65,5,26804,347,F52,,
2017-11-18,600859,1,4093,8,1,0,4.65,5,27106,329,F52,,
2017-10-03,600859,1,4583,7,3,0,2.38,3,171,319,F52,,
2017-10-12,600859,1,21063,141,128,6,2.4,3,171,319,F52,,
2017-10-31,600859,1,3249,7,0,0,4.6,5,26714,361,F52,,
2017-10-27,600859,1,13477,14,6,1,2.44,3,170,374,F52,,
2017-07-26,600859,1,1744,2,1,1,4.33,5,25336,374,F52,,
2017-07-23,600859,1,14014,52,31,7,2.18,3,171,319,F52,,
2017-07-15,600859,2,3378.5,11,2,0.5,2.16,3,171,319,F52,,
2017-06-19,600859,1,1397,2,0,0,4.23,5,24610,364,F52,,
2017-06-21,600859,2,10660,33,8,7,1.58,2.75,237,334.5,F52,,
2017-06-26,600859,1,13213,35,8,6,2.11,3,171,319,F52,,
