PostDate,Stockcode,TotalPosts,AvgReadings,AvgComments,AvgNetComments,AvgThumbUps,AvgUserBarAge,AvgUserInfluIndex,AvgUserPosts,AvgUserComments,Indcd
2020-11-11,600928,17,195.47,0.35,0,2.88,2.27,2.5,0,1304,J66
2020-11-12,600928,24,208.17,0.21,0,1.29,3.89,2.82,0,329,J66
2020-11-13,600928,19,209.89,0.32,0,3.32,2.66,2.92,0,0,J66
2020-11-14,600928,4,207,0,0,1.75,3.82,2.13,0,0,J66
2020-11-15,600928,1,251,1,0,2,1.5,5,0,0,J66
2020-11-16,600928,11,259,0.45,0,3.36,3.77,2.75,0,0,J66
2020-11-17,600928,15,242.93,1.13,0,2,3.03,2.73,0,0,J66
2020-11-18,600928,26,196.12,0.46,0,1.31,3.05,2.42,0,0,J66
2020-11-19,600928,20,185.35,0.6,0,3.2,4.01,3.13,0,0,J66
2020-11-20,600928,24,170.79,0.38,0,3.04,3.79,2.38,0,0,J66
2020-11-21,600928,3,214.67,0.33,0,3.33,0.7,1.83,0,0,J66
2020-11-22,600928,6,287,0.17,0,1.33,1.72,2.38,0,0,J66
2020-11-23,600928,21,170.33,0.24,0,6.71,2.62,2.26,0,0,J66
2020-11-24,600928,21,201.43,0.38,0,2.9,4.73,2.84,0,0,J66
2020-11-25,600928,21,204.05,0.9,0,3.67,3.17,2.21,0,0,J66
2020-11-26,600928,13,168,0.54,0,3.54,3.3,2.38,0,0,J66
2020-11-27,600928,18,175.11,0.5,0,3.44,2.52,2.75,0,0,J66
2020-11-28,600928,11,196.36,0.73,0,0.36,3.85,2.75,0,0,J66
2020-11-29,600928,7,391.43,0.71,0,3.86,3.15,3.07,0,0,J66
2020-11-30,600928,51,222.24,1.16,0,4.37,3.56,2.54,0,0,J66
2020-12-01,600928,123,241.12,1.01,0,4.37,3.55,2.54,0,0,J66
2020-12-02,600928,78,280.33,1.45,0,4.31,3.02,2.27,0,0,J66
2020-12-03,600928,155,220.09,1.17,0,2.43,2.97,2.18,0,0,J66
2020-12-04,600928,82,276.93,1.23,0,4.27,2.69,2.28,0,0,J66
2020-12-05,600928,4,198.5,0,0,2.5,5.23,3.38,0,0,J66
2020-12-06,600928,15,490.73,2.53,0,3.6,2.31,2.75,0,0,J66
2020-12-07,600928,45,235.78,1.07,0,4.62,2.44,2.21,0,0,J66
2020-12-08,600928,47,220.53,1.06,0,2.85,2.2,2.31,0,0,J66
2020-12-09,600928,35,197.77,0.89,0,2.91,2.33,2.19,0,0,J66
2020-12-10,600928,48,200.46,0.98,0,1.94,2.97,2.43,0,0,J66
2020-12-11,600928,27,172.59,0.59,0,1.81,2.35,2.29,0,0,J66
2020-12-12,600928,1,194,0,0,2,14.7,5,0,0,J66
2020-12-13,600928,6,294.17,0.5,0,0.17,2.43,3.25,0,0,J66
2020-12-14,600928,32,227.38,0.91,0,1.81,2.69,2.28,0,0,J66
2020-12-15,600928,51,207.08,1.06,0,3.06,3.46,2.5,0,0,J66
2020-12-16,600928,43,202.95,1.07,0,2.23,2.75,2.05,0,0,J66
2020-12-17,600928,29,202.41,0.55,0,1.52,2.78,2.33,0,0,J66
2020-12-18,600928,22,192.23,0.77,0,1.41,2.47,2.53,0,0,J66
2020-12-19,600928,1,0,0,0,0,6.2,4,0,0,J66
2020-12-20,600928,9,275.56,0.67,0,0.78,3.82,2.94,0,0,J66
2020-12-21,600928,18,219.61,1,0,2.94,3.21,2.54,0,0,J66
2020-12-22,600928,28,156.54,0.75,0,1.39,3.03,2.45,0,0,J66
2020-12-23,600928,27,164.37,0.96,0,2.81,3.32,2.54,0,0,J66
2020-12-24,600928,18,174.56,1.22,0,2.5,4.01,2.79,0,0,J66
2020-12-25,600928,21,120.38,0.9,0,2.76,4.15,2.33,0,0,J66
2020-12-26,600928,4,171,0.25,0,1.5,3.94,2.33,0,0,J66
2020-12-27,600928,10,253.9,0.3,0,1.6,3.33,2.5,0,0,J66
2020-12-28,600928,21,178.81,0.76,0,2.43,2.64,2.41,0,0,J66
2020-12-29,600928,16,207,1.13,0,2.31,2.39,2.71,0,0,J66
2020-12-30,600928,24,199.63,0.79,0,1.79,2.15,2.17,0,0,J66
2020-12-31,600928,29,209.69,1.17,0,0.86,3.38,2.35,0,0,J66
2020-01-08,600958,1,1120,5,5,0,1.9,4.5,1700,810,J67
2020-01-10,600958,1,1262,3,0,3,3.8,0.5,3,12,J67
2020-01-16,600958,1,895,2,1,0,2.9,2,400,1402,J67
2020-01-17,600958,21,1004.81,1.48,1.38,0.95,4.08,2.46,1544.21,693.21,J67
2020-01-18,600958,5,1203.4,0.4,0.2,0.4,5.88,3.5,88804,1043.8,J67
2020-01-19,600958,5,1102.6,1.8,1.6,1,2.8,2.83,3612,1956.67,J67
2020-01-20,600958,10,1233.8,2.4,1.8,1.2,4.82,2.57,330.57,430.57,J67
2020-01-21,600958,9,507.78,0.56,0.11,0.56,5.02,2.86,795.14,438.86,J67
2020-01-22,600958,9,1086.33,1.44,1.33,1.22,3.42,2.25,1328.75,228.13,J67
2020-02-04,600958,1,610,1,0,1,6,3,607,1818,J67
2020-02-12,600958,11,351.82,0.55,0.36,0.73,3.28,1.95,335.7,314.2,J67
2020-02-13,600958,10,486,0.7,0.7,1.3,3.44,2.25,1230.38,378,J67
2020-02-14,600958,11,393.73,0.09,0.09,0.55,4.49,2.23,41393.18,265.64,J67
2020-02-16,600958,13,1072.38,1.31,1.23,1.85,3.12,1.71,334.92,767.67,J67
2020-02-17,600958,10,651.2,1.1,0.8,1.5,3.67,2.05,532.6,464.8,J67
2020-02-18,600958,8,564,0.13,0.13,0.75,5.04,2.69,57039.25,191.25,J67
2020-02-19,600958,9,560.67,0.33,0.33,0.89,5.14,2.93,65929.43,2296.71,J67
2020-02-20,600958,43,386.84,0.58,0.49,0.7,3.22,1.92,12727.66,359,J67
2020-02-21,600958,10,372,1.1,0.7,0.5,3.91,2.05,46216.6,780.7,J67
2020-02-22,600958,2,1576,3.5,3.5,2,3.05,2.25,505,144,J67
2020-02-23,600958,1,1016,2,2,1,3.3,2.5,920,254,J67
2020-02-24,600958,5,536,0.4,0.4,0.6,2.74,2.4,328.6,155.6,J67
2020-02-25,600958,6,1335.5,6,1.5,1.83,2.57,2.38,78.75,517.5,J67
2020-02-26,600958,11,573.09,1.09,1,1.36,3.76,2.35,572,482.8,J67
2020-02-27,600958,10,412.4,0.6,0.4,1.1,3.42,2,639.8,533.3,J67
2020-02-28,600958,18,497.33,0.61,0.56,0.83,3.27,1.88,1218.81,675.25,J67
2020-02-29,600958,6,777.33,0.83,0.83,0.17,5.98,3.63,118532,1172.5,J67
2020-03-01,600958,11,757.45,1.09,0.82,0.55,4.74,2.5,2488.6,1175,J67
2020-03-02,600958,7,1495.14,2.71,2.14,1.86,2.52,2.2,275.6,223.4,J67
2020-03-03,600958,10,704,0.5,0.5,0.7,3.02,2.28,1191.22,1146,J67
2020-03-04,600958,8,734.13,0.88,0.75,1.25,3.54,2.13,841.25,754.63,J67
2020-03-05,600958,28,1320.07,1.64,1.46,0.93,3.88,2.1,22949.05,331.57,J67
2020-03-06,600958,14,941.43,1.21,1.14,1.21,4.65,2.35,248.5,336.2,J67
2020-03-07,600958,4,747.5,1.25,0.5,1,6.5,3,684.75,985,J67
2020-03-08,600958,10,1035.3,1.6,1.5,0.7,3.06,1.93,375.86,696,J67
2020-03-09,600958,7,723.14,1.43,1.29,1.86,2.13,1.71,1177.29,1135.57,J67
2020-03-10,600958,11,469.82,0.73,0.18,1,3.45,2.17,2007.22,1476.11,J67
2020-03-11,600958,3,381,0.33,0.33,1,3.17,2.5,357.67,276,J67
2020-03-12,600958,20,636.05,0.35,0.45,0.35,3.45,1.7,1080.5,572.25,J67
2020-03-13,600958,29,791.72,0.59,2.83,0.38,3.21,2.1,1542.96,851.38,J67
2020-03-14,600958,7,924.71,0.43,6.29,0.57,4.96,3.5,95882.4,904.6,J67
2020-03-15,600958,1,2994,2,0,5,4.9,1.5,23,112,J67
2020-03-16,600958,4,791.5,1.75,8.25,0.75,2.29,1.88,24,24.75,J67
2020-03-17,600958,5,499.2,0.2,0.2,1.4,3.83,2,639.2,383.6,J67
2020-03-18,600958,6,504.67,0.33,5.83,0.67,2.62,1.92,226,164.17,J67
2020-03-19,600958,6,539.83,3.83,3.67,0.67,4.02,2.5,580.8,197,J67
2020-03-20,600958,12,409,0.08,0,0.25,4.32,2.35,2280.6,1380.8,J67
2020-03-21,600958,3,338,0,0,0,7.03,3.33,160880,10.33,J67
2020-03-23,600958,9,652.56,0.78,2.33,0.22,3.69,2,250.29,181,J67
2020-03-24,600958,17,334.65,0.94,2.71,0.24,4.39,2.46,36343.64,973.93,J67
2020-03-25,600958,17,276.76,0.35,1.65,0.59,3.93,2.5,641.8,505.4,J67
2020-03-26,600958,11,298.18,0.27,4.27,0.91,3.59,2.25,50301.3,726.8,J67
2020-03-27,600958,52,614.83,0.73,17.77,0.77,3.03,1.95,892.95,465.65,J67
2020-03-28,600958,5,449,1.2,1.8,1.2,2.78,2.63,194.5,193,J67
2020-03-29,600958,3,212,0.33,0.33,1.33,6.93,1.67,130.67,173,J67
2020-03-30,600958,15,512.27,0.67,7.53,1.67,2.99,2.25,995.42,792.08,J67
2020-03-31,600958,12,347.5,0.42,5.33,1.25,6.33,2.59,44948.91,340.55,J67
2020-04-01,600958,13,407.85,1,14,1,5.25,2.63,61770.75,233.88,J67
2020-04-02,600958,4,204,0,30,0.5,3.33,2,84,15,J67
2020-04-03,600958,1,702,2,30,0,2.8,2,91,47,J67
2020-04-07,600958,2,915,3,15,4,3.65,2.5,339,603.5,J67
2020-04-08,600958,2,143.5,0,0,0,5.1,3.5,12349,7291.5,J67
2020-04-09,600958,21,1198.19,2.14,18.43,2.57,3.82,2.23,465.69,334.15,J67
2020-04-10,600958,5,354.2,0.2,19.2,0.2,2.79,2.1,1194.4,950.6,J67
2020-04-13,600958,8,175,0.25,18.25,0.63,1.86,1.71,208,214.29,J67
2020-04-14,600958,17,246.29,0.71,21.41,0.53,2.85,2,377.21,303.21,J67
2020-04-15,600958,15,312.93,0.4,22.53,1,3.81,2.04,41931.92,182.33,J67
2020-04-16,600958,26,231.62,0.42,11.77,0.88,3.73,2.25,24138.32,629.55,J67
2020-04-17,600958,21,190.62,0.14,17.48,0.38,4.09,2.16,32013.75,476.69,J67
2020-04-18,600958,2,355.5,0,15,0,7.04,3,251579.5,2.5,J67
2020-04-19,600958,1,348,1,1,1,1.8,2,167,898,J67
2020-04-20,600958,14,253.29,1.07,16.14,0.29,3.08,2.09,549.45,699.09,J67
2020-04-21,600958,11,220.64,1.09,5,0.64,3.62,1.9,797.3,596.5,J67
2020-04-22,600958,14,260.36,0.57,10.14,0.21,3.82,2.77,40538.54,1152.15,J67
2020-04-23,600958,22,238.77,0.5,7.36,1.05,3.34,2.11,29076.33,573.72,J67
2020-04-24,600958,9,390.67,0.89,16.78,1,5.74,2.88,64593.88,1079,J67
2020-04-25,600958,2,451,2,2,2.5,7.34,3,254144.5,0.5,J67
2020-04-26,600958,3,417.33,0,20,0.67,2.16,2.17,687.33,757.33,J67
2020-04-27,600958,8,379.13,1.13,1,0.75,2.71,1.93,516.29,401.71,J67
2020-04-28,600958,14,251.71,0,6.43,0.36,4.25,2.54,39910,488.77,J67
2020-04-29,600958,15,426.4,1.73,10.2,1.13,4.74,2.42,43384.42,622.58,J67
2020-04-30,600958,14,214.36,0.36,4.43,0.29,3.55,2.13,1209.58,1050,J67
2020-05-01,600958,1,417,4,0,0,4,3,407,291,J67
2020-05-02,600958,1,419,4,1,1,0.02,0.5,2,15,J67
2020-05-04,600958,2,1044,2,2,2,7,3,1586,3860.5,J67
2020-05-05,600958,6,320.17,1,5.83,0.83,3.77,2.5,1124.17,901.67,J67
2020-05-06,600958,18,316.33,0.56,5.72,1.22,3.09,2.03,496.29,408.24,J67
2020-05-07,600958,15,245.07,0.4,1.53,0.73,4.05,2.88,45087.75,1386.83,J67
2020-05-08,600958,16,373.63,0.31,4,1.13,4.25,2.3,34852.2,918.73,J67
2020-05-19,600958,2,353.5,2.5,2,5,2.45,2.5,585,799.5,J67
2020-05-20,600958,2,913632.5,1959.5,1558,2473.5,9.95,3.25,3910.5,241,J67
2020-05-21,600958,7,3226.29,15.29,20.29,32.86,5.29,3.07,556054.86,231.57,J67
2020-05-22,600958,4,10886.75,54,39.5,109.25,4.13,3.33,1297017,667.33,J67
2020-05-23,600958,1,4015,8,6,6,7.1,5,3890811,0,J67
2020-05-25,600958,4,715,1.5,6.5,3.5,7,2.88,975554.25,254.5,J67
2020-05-26,600958,3,47538.33,471,352.33,257,6.45,4,1952995.5,221,J67
2020-05-27,600958,2,266,0.5,0.5,4,3.35,3,1682,1032.5,J67
2020-05-28,600958,3,240.33,1.67,1,2,6.23,2.17,331,564.67,J67
2020-05-29,600958,4,12306.25,235.25,188.75,72.25,2.97,2.88,980439.75,356.25,J67
2020-05-30,600958,3,30345.67,0,10,2.33,4.27,2.83,714,228.33,J67
2020-05-31,600958,1,366,0,0,0,4.5,2.5,1715,134,J67
2020-06-02,600958,3,271,0.67,0.33,2.33,2.35,1.67,100.67,102.67,J67
2020-06-03,600958,3,40397.67,435.67,373.67,185,2.86,3.17,1312041,194.67,J67
2020-06-04,600958,1,420,2,2,3,2.1,1.5,21,37,J67
2020-06-05,600958,2,296.5,0.5,0.5,5,3.35,2.25,733,715,J67
2020-06-06,600958,1,330,0,0,3,5.5,1.5,66,52,J67
2020-06-07,600958,1,320,0,0,4,0.25,1,23,27,J67
2020-06-08,600958,5,225.8,0.8,0.4,3.4,2.65,1.9,141,517.6,J67
2020-06-09,600958,3,199.33,0.33,0.33,2.33,2.41,1.17,212,191.67,J67
2020-06-10,600958,5,213.8,0.4,0.2,1.8,2.05,2.2,436.8,609.4,J67
2020-06-14,600958,1,47268,26,8,16,4.2,4,958,28,J67
2020-06-15,600958,1,9017,387,342,237,7.1,5,3878672,0,J67
2020-06-16,600958,1,1827028,3919,3120,4945,14.2,4.5,7678,22,J67
2020-06-19,600958,2,20750.5,151,102,253.5,7.1,5,3886300,0,J67
2020-06-20,600958,2,957418.5,2163.5,1758.5,2621,10.65,4.75,1946969,11,J67
2020-06-22,600958,3,643731,1402,1166.67,1720,8.5,4.5,1300930.67,16.67,J67
2020-06-23,600958,2,793.5,3,18,3,7.05,5,1948138,8,J67
2020-06-28,600958,2,11620.5,56.5,73,112,7.1,5,3901892,0,J67
2020-06-29,600958,1,87806,408,308,297,7.1,5,3905949,0,J67
2020-06-30,600958,1,4681,80,0,34,6,3.5,0,0,J67
2020-07-08,600958,7,25465.86,163.86,0,41.43,5.55,3.14,563759.43,1584.14,J67
2020-07-09,600958,6,212,0.5,0,4.67,4.7,2,366.33,122.5,J67
2020-07-10,600958,14,556.57,2.14,0,4,2.73,1.93,321.57,435,J67
2020-07-11,600958,6,666.83,0.83,0,4.17,3.28,1.5,129.67,136,J67
2020-07-12,600958,8,680.88,2.5,0,8.13,2.91,2.14,410.14,880.43,J67
2020-07-13,600958,8,148.88,0.38,0,4.25,4.02,1.93,1740,1882.71,J67
